reference_name	gene	state	mean_expression	marker_score	marker_rank
HRA001986_chondrocyte	RAN	Ch_4_CFD	0.5122731719836056	-1.5972807133946452	21401
HRA001986_chondrocyte	TPM1	Ch_4_CFD	0.7057220738702753	-1.6019299181891382	21402
HRA001986_chondrocyte	HIST1H4C	Ch_4_CFD	0.24644794328500028	-1.631132430479854	21403
HRA001986_chondrocyte	BIRC5	Ch_4_CFD	0.00036350643034461594	-1.6403187960870886	21405
HRA001986_chondrocyte	HMGB1	Ch_4_CFD	1.5591389355417185	-1.6476646255317402	21406
HRA001986_chondrocyte	TIMP3	Ch_4_CFD	0.8653945385766557	-1.655720972568688	21407
HRA001986_chondrocyte	TNC	Ch_4_CFD	0.4363926999914131	-1.6681903831879332	21410
HRA001986_chondrocyte	POSTN	Ch_4_CFD	0.08324050198463231	-1.6805793034313905	21411
HRA001986_chondrocyte	COL5A2	Ch_4_CFD	0.5965311471238846	-1.7000883781994005	21414
HRA001986_chondrocyte	SPARCL1	Ch_4_CFD	1.6082507251299536	-1.7040902289817292	21415
HRA001986_chondrocyte	TUBA1C	Ch_4_CFD	0.12169559687215219	-1.7124489608137308	21416
HRA001986_chondrocyte	H2AFV	Ch_4_CFD	0.21452520739474726	-1.745024205042752	21418
HRA001986_chondrocyte	CENPF	Ch_4_CFD	0.013205393854019455	-1.8053690001050586	21420
HRA001986_chondrocyte	MT1X	Ch_4_CFD	1.7109234372703301	-1.8352537798911712	21422
HRA001986_chondrocyte	TUBB4B	Ch_4_CFD	0.36952451260076996	-1.8406739140949475	21423
HRA001986_chondrocyte	CKS2	Ch_4_CFD	0.10228658446090687	-1.8494971178268644	21424
HRA001986_chondrocyte	PCOLCE2	Ch_4_CFD	0.515122175163074	-1.8694769688837969	21426
HRA001986_chondrocyte	HMGB2	Ch_4_CFD	0.36220640268364407	-1.8726761582194353	21427
HRA001986_chondrocyte	UBE2C	Ch_4_CFD	0.0	-1.9847404883332453	21430
HRA001986_chondrocyte	PPP1R14A	Ch_4_CFD	0.0008902539023392492	-1.9969123092867027	21431
HRA001986_chondrocyte	COL1A2	Ch_4_CFD	2.7509043098782398	-2.0087977973874986	21432
HRA001986_chondrocyte	SORBS2	Ch_4_CFD	0.04040077958497214	-2.0494944563217845	21434
HRA001986_chondrocyte	TUBB	Ch_4_CFD	0.9018308703901532	-2.0709976525467875	21435
HRA001986_chondrocyte	DSTN	Ch_4_CFD	1.9271453285603215	-2.0735705873220747	21436
HRA001986_chondrocyte	SCRG1	Ch_4_CFD	0.55306338023046	-2.0772096781340843	21437
HRA001986_chondrocyte	CD55	Ch_4_CFD	0.3071777469230642	-2.089604704628628	21439
HRA001986_chondrocyte	RGS5	Ch_4_CFD	0.036647521012978586	-2.0914075051933136	21440
HRA001986_chondrocyte	PTTG1	Ch_4_CFD	0.022596404840834708	-2.1302978072197614	21442
HRA001986_chondrocyte	PLN	Ch_4_CFD	0.019373233476988706	-2.136474879515123	21443
HRA001986_chondrocyte	MYH11	Ch_4_CFD	0.00382942261455728	-2.202891645848831	21444
HRA001986_chondrocyte	COMP	Ch_4_CFD	1.5870201637526213	-2.232568425150583	21447
HRA001986_chondrocyte	RGCC	Ch_4_CFD	0.36957045754404405	-2.2369055464198278	21448
HRA001986_chondrocyte	C11ORF96	Ch_4_CFD	0.4159211990081791	-2.319510251070942	21449
HRA001986_chondrocyte	CHI3L1	Ch_4_CFD	0.3047492702310677	-2.352545249102774	21450
HRA001986_chondrocyte	CHI3L2	Ch_4_CFD	0.29238089115070776	-2.3925836902309667	21451
HRA001986_chondrocyte	FMOD	Ch_4_CFD	0.65345205216528	-2.4158801627038624	21452
HRA001986_chondrocyte	ADIRF	Ch_4_CFD	2.269143996800448	-2.4333269564653843	21453
HRA001986_chondrocyte	H2AFZ	Ch_4_CFD	0.5512264507601584	-2.5388404186130336	21454
HRA001986_chondrocyte	CRTAC1	Ch_4_CFD	0.786247429685841	-2.542977571235386	21455
HRA001986_chondrocyte	STMN1	Ch_4_CFD	0.05187749701867004	-2.544372038457022	21456
HRA001986_chondrocyte	COL3A1	Ch_4_CFD	2.0433702413394736	-2.6956648291065055	21459
HRA001986_chondrocyte	TUBA1B	Ch_4_CFD	0.9155580088121006	-2.7356930182167556	21460
HRA001986_chondrocyte	SPARC	Ch_4_CFD	1.3294844218670445	-2.8059323186857643	21461
HRA001986_chondrocyte	CILP	Ch_4_CFD	0.3445050114055544	-2.812202228803563	21463
HRA001986_chondrocyte	PRELP	Ch_4_CFD	0.9956448464352887	-2.8186292350409543	21464
HRA001986_chondrocyte	TPM2	Ch_4_CFD	0.4532848910140478	-2.9995076719442224	21466
HRA001986_chondrocyte	COL1A1	Ch_4_CFD	1.9405591385774072	-3.0813649395094784	21467
HRA001986_chondrocyte	PRG4	Ch_4_CFD	0.33775755288682396	-3.128470007573452	21468
HRA001986_chondrocyte	HTRA1	Ch_4_CFD	0.8070809287454581	-3.2035167310088166	21469
HRA001986_chondrocyte	MYL9	Ch_4_CFD	0.8376818732928026	-3.373686220417765	21470
HRA001986_chondrocyte	TAGLN	Ch_4_CFD	1.168770271494126	-3.633858981312888	21471
HRA001986_chondrocyte	FN1	Ch_4_CFD	1.310177373934348	-3.9454923770872536	21472
HRA001986_chondrocyte	ACTA2	Ch_4_CFD	0.08237863872066246	-4.006801857638013	21473
HRA001986_chondrocyte	STMN1	Ch_5_cycling	2.596249535475692	2.495040862213344	1
HRA001986_chondrocyte	TUBA1B	Ch_5_cycling	3.6512510270288563	2.3327946241343964	2
HRA001986_chondrocyte	H2AFZ	Ch_5_cycling	3.090066869373192	2.195501710367663	3
HRA001986_chondrocyte	PTTG1	Ch_5_cycling	2.152894212060596	2.016378517533637	4
HRA001986_chondrocyte	UBE2C	Ch_5_cycling	1.9847404883332453	1.9727558397617522	5
HRA001986_chondrocyte	HMGB2	Ch_5_cycling	2.2348825609030794	1.8726761582194353	6
HRA001986_chondrocyte	TUBB	Ch_5_cycling	2.9728285229369407	1.8022539828860726	7
HRA001986_chondrocyte	CENPF	Ch_5_cycling	1.8185743939590782	1.80193480217558	8
HRA001986_chondrocyte	CKS2	Ch_5_cycling	1.9517837022877713	1.7347002382651544	9
HRA001986_chondrocyte	TUBB4B	Ch_5_cycling	2.2101984266957175	1.707135549392739	10
HRA001986_chondrocyte	BIRC5	Ch_5_cycling	1.6406823025174333	1.6245008184202723	11
HRA001986_chondrocyte	HIST1H4C	Ch_5_cycling	1.8775803737648542	1.5724856790182993	12
HRA001986_chondrocyte	PCLAF	Ch_5_cycling	1.5441028073634189	1.4989306023222955	13
HRA001986_chondrocyte	CDKN3	Ch_5_cycling	1.565311262154416	1.4796566792749288	14
HRA001986_chondrocyte	TOP2A	Ch_5_cycling	1.4322683610124143	1.4246779704258097	15
HRA001986_chondrocyte	SMC4	Ch_5_cycling	1.6523223138631216	1.4091922116686388	16
HRA001986_chondrocyte	HMGN2	Ch_5_cycling	2.6103311132078306	1.3930941589324886	17
HRA001986_chondrocyte	TUBA1C	Ch_5_cycling	1.834144557685883	1.3827425151866652	18
HRA001986_chondrocyte	ARL6IP1	Ch_5_cycling	1.888193557829889	1.3761892451928481	19
HRA001986_chondrocyte	HMGB1	Ch_5_cycling	3.2068035610734587	1.37551091719645	20
HRA001986_chondrocyte	CKS1B	Ch_5_cycling	1.7348858536514526	1.357117799614105	21
HRA001986_chondrocyte	NUSAP1	Ch_5_cycling	1.321296301402457	1.310075532930782	22
HRA001986_chondrocyte	H2AFV	Ch_5_cycling	1.9595494124374992	1.3086210019762883	23
HRA001986_chondrocyte	CDK1	Ch_5_cycling	1.2750268389713275	1.265820616009226	24
HRA001986_chondrocyte	MKI67	Ch_5_cycling	1.2620645079710706	1.256085498499784	25
HRA001986_chondrocyte	TYMS	Ch_5_cycling	1.302957674718067	1.2526028041117732	26
HRA001986_chondrocyte	UBE2S	Ch_5_cycling	1.4388534657350949	1.2266903246058818	27
HRA001986_chondrocyte	TK1	Ch_5_cycling	1.2427792020958577	1.1919399018363261	28
HRA001986_chondrocyte	CENPW	Ch_5_cycling	1.1959167469854215	1.1499848870813236	29
HRA001986_chondrocyte	NUCKS1	Ch_5_cycling	2.4663213542471185	1.1458745072029213	30
HRA001986_chondrocyte	KPNA2	Ch_5_cycling	1.228882594876095	1.1358270633604017	31
HRA001986_chondrocyte	RHEB	Ch_5_cycling	1.9590483391529878	1.114633393705644	32
HRA001986_chondrocyte	DEK	Ch_5_cycling	1.817797677974178	1.094761250814424	33
HRA001986_chondrocyte	UBE2T	Ch_5_cycling	1.1073823785536905	1.083707764148132	34
HRA001986_chondrocyte	PRC1	Ch_5_cycling	1.1342827639963535	1.0617875769105811	35
HRA001986_chondrocyte	RAN	Ch_5_cycling	2.1095538853782507	1.0602491351379904	36
HRA001986_chondrocyte	JPT1	Ch_5_cycling	1.30821508720313	1.0502065592977998	37
HRA001986_chondrocyte	ASPM	Ch_5_cycling	1.0224268961034408	1.015180198214278	38
HRA001986_chondrocyte	CDKN2D	Ch_5_cycling	1.2283144320731296	1.0053692998498418	39
HRA001986_chondrocyte	PBK	Ch_5_cycling	0.991661068409273	0.9880896620345301	40
HRA001986_chondrocyte	DTYMK	Ch_5_cycling	1.2013500512462771	0.9826153302714848	41
HRA001986_chondrocyte	TUBB6	Ch_5_cycling	1.4563945409369794	0.9752176270921843	42
HRA001986_chondrocyte	RRM2	Ch_5_cycling	0.9785166213365453	0.9748677073433555	43
HRA001986_chondrocyte	TPX2	Ch_5_cycling	0.9821686837567039	0.9695300860799664	44
HRA001986_chondrocyte	CCNB1	Ch_5_cycling	0.960451923106631	0.9484783094089997	45
HRA001986_chondrocyte	DUT	Ch_5_cycling	1.71098872039416	0.9197524179545822	46
HRA001986_chondrocyte	CDKN2C	Ch_5_cycling	1.1519937940860454	0.9081877693683758	47
HRA001986_chondrocyte	SKA2	Ch_5_cycling	1.092581720180708	0.8847330008044486	48
HRA001986_chondrocyte	YWHAH	Ch_5_cycling	1.6570782469560028	0.8685637141659318	49
HRA001986_chondrocyte	HMGB3	Ch_5_cycling	0.951944581551911	0.8642718059369987	50
HRA001986_chondrocyte	HNRNPA2B1	Ch_5_cycling	2.0312212977099096	0.8587051837409774	51
HRA001986_chondrocyte	CDC20	Ch_5_cycling	0.8640772730928574	0.856998036453351	52
HRA001986_chondrocyte	MZT2B	Ch_5_cycling	2.217368570296731	0.8493112477432738	53
HRA001986_chondrocyte	CCNB2	Ch_5_cycling	0.855762344823308	0.8480428259124106	54
HRA001986_chondrocyte	CALM3	Ch_5_cycling	1.528580044128307	0.8399370126089005	55
HRA001986_chondrocyte	COX8A	Ch_5_cycling	2.009042238944198	0.8379311282325794	56
HRA001986_chondrocyte	GGH	Ch_5_cycling	0.9465054378729976	0.7990645053101917	57
HRA001986_chondrocyte	BUB3	Ch_5_cycling	1.0985006443033485	0.7964848098486577	58
HRA001986_chondrocyte	TMEM106C	Ch_5_cycling	1.1404125666985776	0.7964110005509439	59
HRA001986_chondrocyte	NUCB2	Ch_5_cycling	1.852973112096525	0.7928176374875382	60
HRA001986_chondrocyte	SAA1	Ch_5_cycling	0.0	-0.07271466814343698	19485
HRA001986_chondrocyte	BX284668.5	Ch_5_cycling	0.1852726126472427	-0.07511440904779071	19530
HRA001986_chondrocyte	SLC14A1	Ch_5_cycling	0.003540176643084173	-0.0864464131198804	19719
HRA001986_chondrocyte	TBL1XR1	Ch_5_cycling	0.33992733331779906	-0.08761515230380013	19734
HRA001986_chondrocyte	TAC1	Ch_5_cycling	0.0	-0.09188856325332898	19781
HRA001986_chondrocyte	ANG	Ch_5_cycling	0.2765972065190746	-0.09977926640293183	19863
HRA001986_chondrocyte	LAYN	Ch_5_cycling	0.022670068357088794	-0.10392739942951898	19910
HRA001986_chondrocyte	ROM1	Ch_5_cycling	0.049256955975130814	-0.10747983228437054	19947
HRA001986_chondrocyte	HIST1H1C	Ch_5_cycling	0.13564238283936292	-0.11257799180645336	20000
HRA001986_chondrocyte	BMPER	Ch_5_cycling	0.004922327215540898	-0.11698234370410715	20039
HRA001986_chondrocyte	MSMP	Ch_5_cycling	0.0	-0.12030825331277893	20070
HRA001986_chondrocyte	MIR497HG	Ch_5_cycling	0.056817253770893555	-0.13278256027798835	20175
HRA001986_chondrocyte	PTPN22	Ch_5_cycling	0.007828258488276233	-0.13488961479220757	20191
HRA001986_chondrocyte	TMEM91	Ch_5_cycling	0.03298831322830017	-0.16175453219810718	20336
HRA001986_chondrocyte	WBP2	Ch_5_cycling	0.22517596874130916	-0.16598101640964338	20365
HRA001986_chondrocyte	BEX4	Ch_5_cycling	0.0063913973839315645	-0.19563367577778012	20511
HRA001986_chondrocyte	COL4A1	Ch_5_cycling	0.5474952308282455	-0.20172233618512492	20536
HRA001986_chondrocyte	TPRG1	Ch_5_cycling	0.0036218233712731972	-0.20396751851081868	20547
HRA001986_chondrocyte	THBS1	Ch_5_cycling	0.07382846603246583	-0.20507228011858297	20550
HRA001986_chondrocyte	DMKN	Ch_5_cycling	0.009312215222887795	-0.21333618919884606	20583
HRA001986_chondrocyte	GUCY1A2	Ch_5_cycling	0.00854893926888296	-0.21736537967347863	20601
HRA001986_chondrocyte	MPHOSPH8	Ch_5_cycling	0.38703399386307963	-0.2262599530708454	20635
HRA001986_chondrocyte	BTG1	Ch_5_cycling	1.3133936155944659	-0.22749328707354133	20642
HRA001986_chondrocyte	ADAMTS4	Ch_5_cycling	0.1519544040401504	-0.23082792358161067	20652
HRA001986_chondrocyte	HLA-A	Ch_5_cycling	1.6725750058277011	-0.2382113152485552	20672
HRA001986_chondrocyte	HLA-C	Ch_5_cycling	1.5943651195258308	-0.24122145839710307	20682
HRA001986_chondrocyte	F3	Ch_5_cycling	0.08046529146089945	-0.24266823312678673	20689
HRA001986_chondrocyte	LIMCH1	Ch_5_cycling	0.09801714897972263	-0.24398337703337258	20700
HRA001986_chondrocyte	FOSB	Ch_5_cycling	0.8865254081989804	-0.24519574667476807	20704
HRA001986_chondrocyte	KCTD12	Ch_5_cycling	0.1508630610083881	-0.24660162158759047	20705
HRA001986_chondrocyte	MAF	Ch_5_cycling	0.0806898190958859	-0.25342105323413366	20730
HRA001986_chondrocyte	NEGR1	Ch_5_cycling	0.009052221803632502	-0.25585316732669744	20738
HRA001986_chondrocyte	CXCL2	Ch_5_cycling	0.08881614990022084	-0.25825264096877587	20745
HRA001986_chondrocyte	ARHGAP6	Ch_5_cycling	0.03118979420563946	-0.2606798805829416	20756
HRA001986_chondrocyte	RAMP2	Ch_5_cycling	0.06482154835168628	-0.2721207224484637	20780
HRA001986_chondrocyte	SEMA5A	Ch_5_cycling	0.06460230333143718	-0.2724694779739521	20781
HRA001986_chondrocyte	HOPX	Ch_5_cycling	0.003008244992935494	-0.27517879718689237	20787
HRA001986_chondrocyte	EPB41L2	Ch_5_cycling	0.5981539499065647	-0.2781012936767966	20796
HRA001986_chondrocyte	ABCA6	Ch_5_cycling	0.0	-0.28243674857796514	20805
HRA001986_chondrocyte	IL32	Ch_5_cycling	0.2981011946111507	-0.2872241069804008	20811
HRA001986_chondrocyte	FAM213A	Ch_5_cycling	0.02548855961593863	-0.2877016243847341	20817
HRA001986_chondrocyte	MATN2	Ch_5_cycling	0.5862348774728707	-0.2883295964879381	20818
HRA001986_chondrocyte	PSME1	Ch_5_cycling	0.8436685542333615	-0.29019483171964655	20821
HRA001986_chondrocyte	UBC	Ch_5_cycling	2.082244765574801	-0.2906289481868267	20824
HRA001986_chondrocyte	CD63	Ch_5_cycling	2.9536340457119334	-0.2920424764028007	20828
HRA001986_chondrocyte	THBS3	Ch_5_cycling	0.5525235934820893	-0.2923547621581537	20829
HRA001986_chondrocyte	GMDS	Ch_5_cycling	0.20170994301977216	-0.2945860363674675	20836
HRA001986_chondrocyte	TEX41	Ch_5_cycling	0.06210738374558214	-0.29868079439823414	20848
HRA001986_chondrocyte	CFB	Ch_5_cycling	0.05185770222993746	-0.3009412518556098	20852
HRA001986_chondrocyte	FGL2	Ch_5_cycling	0.03303248312783568	-0.30640526291970904	20857
HRA001986_chondrocyte	CCDC102B	Ch_5_cycling	0.039610225196978814	-0.30779703231854433	20861
HRA001986_chondrocyte	ADGRF5	Ch_5_cycling	0.04797239152536	-0.3081840231183979	20862
HRA001986_chondrocyte	CERCAM	Ch_5_cycling	0.8579358939234522	-0.3082647387041818	20863
HRA001986_chondrocyte	S100A4	Ch_5_cycling	3.8399654028758596	-0.30958689504356096	20867
HRA001986_chondrocyte	DKK3	Ch_5_cycling	1.655213477064487	-0.31738614318315816	20878
HRA001986_chondrocyte	KCNJ8	Ch_5_cycling	0.04025616711133146	-0.3188867797700145	20880
HRA001986_chondrocyte	LSP1	Ch_5_cycling	0.7423192154463024	-0.3204381024285229	20884
HRA001986_chondrocyte	TCEAL9	Ch_5_cycling	1.121252251610364	-0.3218676373684144	20889
HRA001986_chondrocyte	SSTR2	Ch_5_cycling	0.007510848445435093	-0.3238136110531063	20894
HRA001986_chondrocyte	SNHG25	Ch_5_cycling	0.06427739070702904	-0.32489404159832136	20896
HRA001986_chondrocyte	HSPB1	Ch_5_cycling	2.3077548548375106	-0.3268994160910226	20898
HRA001986_chondrocyte	TNC	Ch_5_cycling	1.7769849789265095	-0.32759810425283686	20899
HRA001986_chondrocyte	PTMA	Ch_5_cycling	4.093988452872186	-0.3278314709577508	20900
HRA001986_chondrocyte	LTBP4	Ch_5_cycling	0.5258466445215757	-0.32872655478949486	20903
HRA001986_chondrocyte	OSTC	Ch_5_cycling	1.145653885317175	-0.3304721766252814	20907
HRA001986_chondrocyte	COL8A1	Ch_5_cycling	0.40466145466860015	-0.3369305030444384	20921
HRA001986_chondrocyte	HIGD1B	Ch_5_cycling	0.021822674429579955	-0.3371043008059699	20922
HRA001986_chondrocyte	LRRC17	Ch_5_cycling	0.07687869147486882	-0.34145489861631684	20930
HRA001986_chondrocyte	DES	Ch_5_cycling	0.0072510014862230375	-0.3436570528187515	20931
HRA001986_chondrocyte	MMP3	Ch_5_cycling	0.01771535132437536	-0.34925893684715503	20941
HRA001986_chondrocyte	CAPZB	Ch_5_cycling	1.4645958241738688	-0.35419933406042503	20947
HRA001986_chondrocyte	C3	Ch_5_cycling	0.0	-0.35431811071449887	20948
HRA001986_chondrocyte	FKBP10	Ch_5_cycling	1.091240627206352	-0.3560365793847229	20949
HRA001986_chondrocyte	PLSCR4	Ch_5_cycling	0.04216715116819289	-0.36182709211562314	20955
HRA001986_chondrocyte	HAPLN3	Ch_5_cycling	0.2133053981073915	-0.3671383587108573	20959
HRA001986_chondrocyte	ASAH1	Ch_5_cycling	0.25472117889009116	-0.36922923030581134	20963
HRA001986_chondrocyte	EGR1	Ch_5_cycling	1.1377699950786484	-0.3724569306357626	20967
HRA001986_chondrocyte	PTGDS	Ch_5_cycling	0.008567889871662609	-0.3741684040087538	20970
HRA001986_chondrocyte	MGST1	Ch_5_cycling	0.15139047801494598	-0.38249327431318947	20977
HRA001986_chondrocyte	RCN3	Ch_5_cycling	1.0649874815589768	-0.38343953472083614	20978
HRA001986_chondrocyte	CD36	Ch_5_cycling	0.048270473537379746	-0.3875302946596163	20985
HRA001986_chondrocyte	CD99	Ch_5_cycling	2.618889783751474	-0.3889882025529907	20987
HRA001986_chondrocyte	PLXDC1	Ch_5_cycling	0.3129313503940628	-0.39122214938678196	20990
HRA001986_chondrocyte	CCL19	Ch_5_cycling	0.0	-0.39230824615806376	20991
HRA001986_chondrocyte	SLC25A37	Ch_5_cycling	0.3343040948759203	-0.3931338414336599	20992
HRA001986_chondrocyte	BASP1	Ch_5_cycling	0.623592864568919	-0.3946224407597194	20994
HRA001986_chondrocyte	MMP14	Ch_5_cycling	0.7783208046465707	-0.39482458083790883	20995
HRA001986_chondrocyte	RPS2	Ch_5_cycling	2.923496272670081	-0.3980497693781886	21002
HRA001986_chondrocyte	STEAP2	Ch_5_cycling	0.03798971090414753	-0.39932729563896907	21003
HRA001986_chondrocyte	ANXA4	Ch_5_cycling	0.6239940779768438	-0.3995075442323459	21005
HRA001986_chondrocyte	C7	Ch_5_cycling	0.0	-0.40140377689930196	21009
HRA001986_chondrocyte	C20ORF27	Ch_5_cycling	0.3135742779361874	-0.40322567088362193	21011
HRA001986_chondrocyte	FBXO32	Ch_5_cycling	0.03925154419386224	-0.4034364650199717	21013
HRA001986_chondrocyte	PPIB	Ch_5_cycling	1.7337445540175052	-0.4045625664374295	21014
HRA001986_chondrocyte	ARHGAP29	Ch_5_cycling	0.24844404457979008	-0.40671860452520225	21018
HRA001986_chondrocyte	FAM13C	Ch_5_cycling	0.025723224735423312	-0.4087039930674375	21019
HRA001986_chondrocyte	EPB41L4A-AS1	Ch_5_cycling	0.11437417740282946	-0.4093475351942148	21020
HRA001986_chondrocyte	ZFAS1	Ch_5_cycling	0.8717925199498866	-0.4120597521364733	21028
HRA001986_chondrocyte	FOS	Ch_5_cycling	2.0670664411497426	-0.41282847009080337	21030
HRA001986_chondrocyte	NRGN	Ch_5_cycling	0.11199369286633518	-0.4133998007845897	21032
HRA001986_chondrocyte	MFAP5	Ch_5_cycling	0.18361233266657348	-0.4136971281298958	21033
HRA001986_chondrocyte	MXRA5	Ch_5_cycling	1.0432233511380953	-0.42245973528556036	21041
HRA001986_chondrocyte	PCOLCE	Ch_5_cycling	1.9836578454873333	-0.4245006848346653	21044
HRA001986_chondrocyte	P4HA3	Ch_5_cycling	0.3038698132723977	-0.424744021349989	21045
HRA001986_chondrocyte	SGK1	Ch_5_cycling	0.4543420409605111	-0.4292256389421579	21051
HRA001986_chondrocyte	CRABP2	Ch_5_cycling	0.7578113324021641	-0.4305258496418144	21054
HRA001986_chondrocyte	RCAN1	Ch_5_cycling	0.672116720155902	-0.4393198321840426	21059
HRA001986_chondrocyte	PTGFR	Ch_5_cycling	0.0748810026641578	-0.4394509848655141	21060
HRA001986_chondrocyte	RACK1	Ch_5_cycling	2.127478836538039	-0.4415729288641166	21062
HRA001986_chondrocyte	BICC1	Ch_5_cycling	0.18529902618021188	-0.44196460886833744	21063
HRA001986_chondrocyte	EDIL3	Ch_5_cycling	0.5282033773215667	-0.4423094186539416	21064
HRA001986_chondrocyte	COL6A2	Ch_5_cycling	3.1818977228990977	-0.44820706810356725	21070
HRA001986_chondrocyte	COL5A2	Ch_5_cycling	1.8476529933818402	-0.44896653194144487	21071
HRA001986_chondrocyte	ZEB2	Ch_5_cycling	0.34691394926750485	-0.45011704664286023	21073
HRA001986_chondrocyte	CAPS	Ch_5_cycling	0.7718174704541902	-0.45517839760943835	21076
HRA001986_chondrocyte	LAG3	Ch_5_cycling	0.05131736999913438	-0.45538944576210083	21077
HRA001986_chondrocyte	GEM	Ch_5_cycling	0.4177868345828906	-0.463022544073233	21089
HRA001986_chondrocyte	KCNAB1	Ch_5_cycling	0.0	-0.46303550470324734	21090
HRA001986_chondrocyte	FXYD5	Ch_5_cycling	1.5209480709817313	-0.4664418471269929	21091
HRA001986_chondrocyte	GLRX	Ch_5_cycling	0.1738671256254797	-0.4682353494898933	21094
HRA001986_chondrocyte	ARRDC3	Ch_5_cycling	0.1351977917429519	-0.47933005773755877	21098
HRA001986_chondrocyte	RPL39	Ch_5_cycling	3.025385535334885	-0.4799280679663842	21100
HRA001986_chondrocyte	RPL24	Ch_5_cycling	2.200526622876728	-0.485078438190119	21102
HRA001986_chondrocyte	ARHGAP15	Ch_5_cycling	0.02673199303346137	-0.48521384383343397	21103
HRA001986_chondrocyte	STOM	Ch_5_cycling	0.38836741457655016	-0.4864582523096878	21104
HRA001986_chondrocyte	CHN1	Ch_5_cycling	0.0572181496105782	-0.4894986712933715	21106
HRA001986_chondrocyte	HEY2	Ch_5_cycling	0.03159576894281661	-0.48990843707833737	21107
HRA001986_chondrocyte	SOD1	Ch_5_cycling	1.5652537262194788	-0.4917447765563614	21109
HRA001986_chondrocyte	ANAPC16	Ch_5_cycling	0.6483606386878715	-0.5017696396690905	21116
HRA001986_chondrocyte	RAMP1	Ch_5_cycling	0.0	-0.5018613667242113	21117
HRA001986_chondrocyte	PODN	Ch_5_cycling	0.03221934967457432	-0.50334212161851	21118
HRA001986_chondrocyte	SPRY1	Ch_5_cycling	0.04285401024230539	-0.5117121512101325	21122
HRA001986_chondrocyte	CCL21	Ch_5_cycling	0.0	-0.5134156242012983	21123
HRA001986_chondrocyte	N4BP2L2	Ch_5_cycling	0.4012729365837899	-0.5141781375871455	21124
HRA001986_chondrocyte	SMIM14	Ch_5_cycling	0.4587380592647478	-0.5168853304652945	21128
HRA001986_chondrocyte	CXCL14	Ch_5_cycling	0.0	-0.5214423696718199	21130
HRA001986_chondrocyte	GPRC5C	Ch_5_cycling	0.018941139215475893	-0.5226060345960901	21132
HRA001986_chondrocyte	PAPSS2	Ch_5_cycling	0.3134837388379932	-0.524516461203312	21134
HRA001986_chondrocyte	EEF2	Ch_5_cycling	1.6986755222490397	-0.5258109124488315	21135
HRA001986_chondrocyte	FOXO1	Ch_5_cycling	0.02963539029229177	-0.5263547143537592	21137
HRA001986_chondrocyte	CHAD	Ch_5_cycling	0.0036854178529896146	-0.5302947184770702	21138
HRA001986_chondrocyte	ABCC9	Ch_5_cycling	0.014062781448233617	-0.5357776665206739	21140
HRA001986_chondrocyte	NFIA	Ch_5_cycling	0.1938685403805071	-0.5398113667613227	21142
HRA001986_chondrocyte	CTSC	Ch_5_cycling	0.2024389993246287	-0.5413884096259405	21144
HRA001986_chondrocyte	PPIC	Ch_5_cycling	1.1232193997257371	-0.5426213363435544	21145
HRA001986_chondrocyte	C10ORF105	Ch_5_cycling	0.050935741360873386	-0.5428014372817468	21146
HRA001986_chondrocyte	RNASE4	Ch_5_cycling	0.282032558924123	-0.5463296145369974	21150
HRA001986_chondrocyte	RPS23	Ch_5_cycling	2.760941554422249	-0.5488618302194701	21151
HRA001986_chondrocyte	ABCA8	Ch_5_cycling	0.0	-0.5505990060649331	21152
HRA001986_chondrocyte	RPS12	Ch_5_cycling	2.8577988882587397	-0.557826382569873	21154
HRA001986_chondrocyte	TOB1	Ch_5_cycling	0.35849111925249233	-0.5583070155992941	21155
HRA001986_chondrocyte	UGP2	Ch_5_cycling	0.8753023061339986	-0.5617077951042471	21157
HRA001986_chondrocyte	COL12A1	Ch_5_cycling	0.7077947574323166	-0.5659317846854911	21158
HRA001986_chondrocyte	FLNA	Ch_5_cycling	1.0112233911066837	-0.5689527191987982	21159
HRA001986_chondrocyte	ITGA10	Ch_5_cycling	0.11109597378805891	-0.5717314577136146	21161
HRA001986_chondrocyte	SLPI	Ch_5_cycling	0.0	-0.5719814113903255	21162
HRA001986_chondrocyte	TFPI	Ch_5_cycling	0.13050737890274555	-0.5724663070282535	21164
HRA001986_chondrocyte	RPL30	Ch_5_cycling	2.4359896689245155	-0.5766659256024651	21166
HRA001986_chondrocyte	CASQ2	Ch_5_cycling	0.0	-0.5772224877857496	21167
HRA001986_chondrocyte	RPL29	Ch_5_cycling	2.392081073293945	-0.581034856584473	21172
HRA001986_chondrocyte	ADGRG2	Ch_5_cycling	0.08613453764621526	-0.5835261239242225	21173
HRA001986_chondrocyte	C1QTNF3	Ch_5_cycling	0.6507925169721039	-0.5859840059423481	21174
HRA001986_chondrocyte	GJA1	Ch_5_cycling	0.4596836666946541	-0.5870443048477035	21175
HRA001986_chondrocyte	THY1	Ch_5_cycling	1.277832206746895	-0.5888200351822981	21178
HRA001986_chondrocyte	FCGRT	Ch_5_cycling	0.44009743396141743	-0.5896961220677872	21179
HRA001986_chondrocyte	RPL8	Ch_5_cycling	2.501692709449221	-0.5950802046205892	21183
HRA001986_chondrocyte	SRSF5	Ch_5_cycling	0.628907834166942	-0.6000467232410002	21186
