fibro_leiden	sample_label	disease_status	n_cells	cluster_total_cells	sample_total_cells	cluster_fraction	sample_fraction	program_gene_count	program_score_logcpm	total_counts	present_for_recurrence	program_score_z
13	MenOA1	OA	52	5098	7711	0.010200078462142017	0.006743613020360524	30	6.205623321709336	336937.0	True	0.6041705020885921
13	MenOA2	OA	38	5098	5308	0.00745390349156532	0.007159005275056519	30	6.21776421978925	324640.0	False	0.6097257671646229
13	MenOA3	OA	12	5098	2882	0.0023538642604943117	0.004163775156141568	30	6.361281171447315	116426.0	False	0.675394279009184
13	MenOA4	OA	52	5098	9984	0.010200078462142017	0.005208333333333333	30	6.183757740599303	375891.0	True	0.5941655503701816
13	MenOA5	OA	1	5098	4605	0.00019615535504119262	0.00021715526601520088	30	4.129504028982297	1271.0	False	-0.3457915950021567
13	MenOA6	OA	2	5098	5195	0.00039231071008238524	0.00038498556304138594	30	3.929479212627457	8697.0	False	-0.43731619798633536
14	MenNorm1AVAS	normal	0	5620	8199	0.0	0.0	30	0.0	0.0	False	-1.122695249168601
14	MenNorm1VAS	normal	0	5620	7981	0.0	0.0	30	0.0	0.0	False	-1.122695249168601
14	MenNorm2	normal	9	5620	6496	0.001601423487544484	0.0013854679802955665	30	2.2543500970446417	36725.0	False	-0.22122036474255588
14	MenNorm3	normal	5	5620	6192	0.0008896797153024911	0.0008074935400516795	30	1.6839878908983898	5641.0	False	-0.4492981617718319
14	MenNorm4	normal	3	5620	8636	0.0005338078291814947	0.0003473830477072719	30	1.8723218749716575	11028.0	False	-0.373986719796374
14	MenNorm5	normal	3541	5620	4381	0.6300711743772242	0.8082629536635472	30	6.3079634522240955	54133115.0	True	1.3997481954020348
14	MenNorm6	normal	2004	5620	5719	0.35658362989323844	0.3504109109984263	30	6.297495302518647	15616733.0	True	1.3955621667730989
14	MenNorm7	normal	17	5620	5563	0.0030249110320284696	0.0030559050871831746	30	5.939416459762353	199095.0	False	1.252372746544041
14	MenOA1	OA	2	5620	7711	0.00035587188612099647	0.00025936973155232785	30	1.4681830562360882	7880.0	False	-0.5355947128890773
