sample_id	sample_title	source_name	series_title	platform_id	age	sex	bmi	disease_state	dataset_id	tissue	condition	contrast_group	score_Fibrocartilage_matrix	score_Fibrotic_remodeling	score_MSP_paracrine	score_MSP_angiogenic	score_MSP_inflammatory	score_MSP_paracrine_consensus	score_MSP_interface_matrix_fibrotic	primary_oa_normal	gse89408_oa_normal_sensitivity	gse98918_oa_apm_exploratory	gse191157_aged_young_exploratory
RA_tissue_24	RA_tissue_24		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.5193347033970279	0.2467837584106931	0.1836713148199319	0.2052670091754361	0.3448728293044946	0.2082651319534028	-0.2725509449863348	False	False	False	False
RA_tissue_25	RA_tissue_25		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.0775636270353917	0.4737355172166863	0.4123931795069901	0.3421527920489721	0.4943618488504168	0.3657660240403366	0.39617189018129456	False	False	False	False
RA_tissue_26	RA_tissue_26		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.4112513295357223	-0.0759874417290834	0.3571195927229899	0.2970210565691819	0.5411868479533652	0.3001269354463998	0.3352638878066389	False	False	False	False
RA_tissue_27	RA_tissue_27		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0959505927170506	0.2924254626868003	0.3498391594030188	0.3104722520460535	0.4416917655041234	0.366266012234793	0.3883760554038509	False	False	False	False
RA_tissue_28	RA_tissue_28		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2871700962307403	1.1403084101521292	0.3749092340895929	0.3745380681008909	0.5317021134189361	0.378222623409532	1.4274785063828697	False	False	False	False
RA_tissue_29	RA_tissue_29		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0700649471408898	0.2874955967552461	0.4385988488696941	0.8155299746880562	0.2753451679561869	0.6108298717246768	0.3575605438961359	False	False	False	False
RA_tissue_30	RA_tissue_30		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0448825134464761	0.2854183563502294	-0.1800368044492538	-0.2571129286445761	-0.1922524608661356	-0.2345491299463906	0.3303008697967055	False	False	False	False
RA_tissue_31	RA_tissue_31		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.324356597367044	0.7479593921756909	0.5751062715623003	0.6146205763145786	0.7160333461069601	0.6014891403015378	1.0723159895427348	False	False	False	False
RA_tissue_32	RA_tissue_32		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.6721662360929492	0.0843724715770473	-0.0449841256687865	0.1124678585290155	-0.1923900860808058	0.0705420571748	0.7565387076699965	False	False	False	False
RA_tissue_33	RA_tissue_33		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0259265177541011	-0.4012575409207152	0.561246280710118	0.421013684094317	1.278484963291325	0.4310003052201442	-0.3753310231666141	False	False	False	False
RA_tissue_34	RA_tissue_34		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.2536457964340766	-0.0868214333422574	0.4209704846617894	0.3751587180791531	0.6995079645509731	0.4169675697286524	-0.340467229776334	False	False	False	False
RA_tissue_35	RA_tissue_35		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2015445103627217	1.0412311964748844	0.7277165422309052	0.4505665523469033	0.5671200613813114	0.5911904350339666	1.2427757068376062	False	False	False	False
RA_tissue_36	RA_tissue_36		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.8806999767969834	1.2672261996970318	0.0707541413482606	0.10852022567457	0.4094271688946597	0.0964757122193066	2.147926176494015	False	False	False	False
RA_tissue_37	RA_tissue_37		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.1338384354125508	0.7153217283377356	0.7747168345620485	1.1695851145984235	0.435191205377446	0.9538653568534272	1.8491601637502864	False	False	False	False
RA_tissue_38	RA_tissue_38		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.2070395875762785	0.2542355527490004	0.568895378327596	0.4448569484469429	0.3393558865177677	0.4598244826523882	0.0471959651727219	False	False	False	False
RA_tissue_39	RA_tissue_39		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.5661810715188628	1.0629782159811678	0.4347190399241107	0.3311535626594343	0.3229402965068513	0.4019886625614546	1.6291592875000305	False	False	False	False
RA_tissue_40	RA_tissue_40		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.6256941944662702	0.3387707310390714	-5.823276775757698e-05	-0.0228715114734434	0.0316070140822501	-0.007595746031763	0.9644649255053416	False	False	False	False
RA_tissue_41	RA_tissue_41		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.2813870665392198	-0.7588378606732232	0.1518283872898138	-0.0513456819445735	0.3465635200938414	0.0443046256468223	-1.040224927212443	False	False	False	False
RA_tissue_42	RA_tissue_42		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.419859341860769	-0.7283265703662238	-0.3230786780023196	-0.6601511437922372	-0.7517846453258	-0.4867749140705704	-1.1481859122269928	False	False	False	False
RA_tissue_43	RA_tissue_43		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.6590182528953259	0.8205659736033442	0.2298034268750126	0.37279121327961	0.4484520361795799	0.3204283806912741	1.47958422649867	False	False	False	False
RA_tissue_44	RA_tissue_44		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.326749105469754	0.14228842114263	0.1795427577334686	-0.039458063002693	-0.2640611413995249	0.082169704621412	-0.184460684327124	False	False	False	False
RA_tissue_45	RA_tissue_45		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.1142987041815551	-0.0498709359624831	-0.1809153909463611	-0.5382677227670739	-0.3316586319982106	-0.3678862636717422	-0.1641696401440382	False	False	False	False
RA_tissue_46	RA_tissue_46		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.1425274019442245	0.4842390997365475	0.1582747451064036	0.0213979802453067	0.0709334053167062	0.1224317019857788	0.341711697792323	False	False	False	False
RA_tissue_47	RA_tissue_47		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.1455885441523426	0.4104424894821524	0.8959712587658215	0.5735072065750839	0.7574813840912451	0.7096101690774753	0.556031033634495	False	False	False	False
RA_tissue_48	RA_tissue_48		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.688210631720574	0.0901662466395096	0.2022827306347989	-0.0446302764549981	0.078022543555902	0.0532251955085364	-0.5980443850810644	False	False	False	False
RA_tissue_49	RA_tissue_49		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.4236370370586095	0.8085526297482757	0.4788392779101194	0.3970082098381646	0.1981506388130732	0.4285129192076538	1.2321896668068852	False	False	False	False
RA_tissue_50	RA_tissue_50		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.1462176421031127	0.130586438823035	0.4081222870173684	0.2287092581720984	0.3381207160322127	0.3053102224339885	-0.015631203280077693	False	False	False	False
RA_tissue_51	RA_tissue_51		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.4351092330316968	-0.372271400683816	0.6062753309833399	0.3712744274588972	0.0226535889880958	0.4489891782946248	-0.8073806337155127	False	False	False	False
RA_tissue_52	RA_tissue_52		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.1736173508658987	0.0721997769195619	-0.0646497915398158	-0.2658101569773915	-0.1869193166276014	-0.1546723841021463	-0.10141757394633678	False	False	False	False
RA_tissue_53	RA_tissue_53		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.933140503954388	-1.1141147645744844	-0.1389964239194152	-0.541548243664048	-0.4056494652382291	-0.3527870614565445	-2.0472552685288723	False	False	False	False
RA_tissue_54	RA_tissue_54		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.1960850801238345	0.7288902313235921	0.2457874425113559	-0.0045816077498202	0.1501480705778277	0.1326939708511577	0.9249753114474266	False	False	False	False
RA_tissue_55	RA_tissue_55		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.5380839500972163	-0.0768913000999408	0.4725810254933595	0.3754729299577643	0.3179677244226245	0.4280553480969282	-0.6149752501971572	False	False	False	False
RA_tissue_56	RA_tissue_56		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.8590093631192726	1.5860944640632706	0.6232263717614465	0.3675715394725772	0.7755229376986605	0.5537962899185491	2.4451038271825434	False	False	False	False
RA_tissue_57	RA_tissue_57		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.6347173442614754	0.4403718661036766	-0.0205523830010213	0.0392326829061661	0.2468439435293449	0.0616129973116171	1.0750892103651521	False	False	False	False
RA_tissue_58	RA_tissue_58		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.027759228737621	-0.1521575585358777	0.2161720013943767	-0.0785358400863998	0.5209553798035577	0.0201342158573941	-0.1243983297982567	False	False	False	False
RA_tissue_59	RA_tissue_59		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0323317941172904	-0.2639665524008261	0.2814868616808045	0.3858064767623788	0.1153909424769028	0.3790445620763567	-0.23163475828353572	False	False	False	False
RA_tissue_60	RA_tissue_60		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.0498484803070894	0.207308136324146	0.2207434888092544	0.1149656290048493	0.0855902889035757	0.161948330483004	0.15745965601705658	False	False	False	False
RA_tissue_61	RA_tissue_61		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2104470901573998	-0.055771793391683	-0.1773062121741252	-0.1640036525996803	0.1671845786842884	-0.1389621681488339	0.15467529676571679	False	False	False	False
RA_tissue_62	RA_tissue_62		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.1146149457445343	0.358142115718867	0.4583440946808716	0.6985965764108086	0.8521137139289058	0.5858809946818485	0.2435271699743327	False	False	False	False
RA_tissue_63	RA_tissue_63		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.6093928294502313	0.7872683834838042	0.1903143597596253	0.2973849041541161	0.21339550996276	0.232874637890966	1.3966612129340357	False	False	False	False
RA_tissue_64	RA_tissue_64		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.9647222849185924	-0.7362086885062765	0.2440675415629625	-0.0507193847876295	0.121028261928042	0.0940546702957962	-1.7009309734248688	False	False	False	False
RA_tissue_65	RA_tissue_65		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.7409855098106228	0.6388011951268248	0.1931608552618027	0.3054097925524142	-0.1489325297344511	0.2248103716968724	2.3797867049374477	False	False	False	False
RA_tissue_66	RA_tissue_66		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.7744413641445866	0.7560545592441172	0.8317665097617443	1.111964867057151	0.1145446214910762	0.9181356889746288	2.530495923388704	False	False	False	False
RA_tissue_67	RA_tissue_67		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2318501902320451	0.3282660704878057	0.490216545068788	0.6737643098568391	0.6039425054417735	0.5900862101400204	0.5601162607198508	False	False	False	False
RA_tissue_68	RA_tissue_68		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.8901147114640903	0.4346894405104438	0.3526737215095527	0.6029058723119844	0.3584517198905116	0.4959887750850293	1.3248041519745342	False	False	False	False
RA_tissue_69	RA_tissue_69		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.6524236150220564	-1.1662643280260383	-0.1559442918093375	-0.5036560456309007	-0.702150833310263	-0.352572085081476	-1.8186879430480947	False	False	False	False
RA_tissue_70	RA_tissue_70		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2595924267116228	0.1497773719912713	0.4286346619991999	0.3935866733782827	0.2182337412349742	0.3540894096261954	0.40936979870289414	False	False	False	False
RA_tissue_71	RA_tissue_71		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.1134355775177404	-0.933785174279966	-0.392615156590365	-0.3891459384209368	-0.1999563007041912	-0.3512615852028367	-0.8203495967622256	False	False	False	False
RA_tissue_72	RA_tissue_72		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.8561439193475314	0.252899912421416	-0.0124282399232771	0.2479952266649815	-0.411576539648705	0.1390965195472223	1.1090438317689475	False	False	False	False
RA_tissue_73	RA_tissue_73		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.1325684447182711	-0.4776732890595251	0.5249643445311544	0.3464371346677681	0.2860161237583816	0.4228495309298147	-0.345104844341254	False	False	False	False
RA_tissue_74	RA_tissue_74		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.7892463380068777	-0.763746211297574	0.0536797974899683	-0.0320598773971288	0.2922946281035008	-0.0250878410495822	-1.5529925493044519	False	False	False	False
RA_tissue_75	RA_tissue_75		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.1571774324850292	0.0157119417057206	0.3285419834614665	0.3258633168379851	0.1577188475083617	0.31014828108343	1.1728893741907498	False	False	False	False
RA_tissue_76	RA_tissue_76		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.3900587261172258	0.930765824501892	0.2384203332405876	0.1853818270370663	0.2212104707134048	0.186994383875874	1.3208245506191179	False	False	False	False
RA_tissue_77	RA_tissue_77		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.6735452391432856	-0.6882745519526898	-0.2389724368586688	-0.3577463051944564	-0.2278659585494695	-0.2871297841090295	-1.3618197910959755	False	False	False	False
RA_tissue_78	RA_tissue_78		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.1715906523365092	0.0136631568493844	-0.0632576393769045	-0.0957020055281573	-0.2450900142446531	-0.1136467706156081	0.1852538091858936	False	False	False	False
RA_tissue_79	RA_tissue_79		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.5931816573860199	0.6155874165950457	1.0058207541460205	0.736643015000586	0.5204079979773055	0.8457679223168272	1.2087690739810655	False	False	False	False
RA_tissue_80	RA_tissue_80		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0293093142752847	0.3704417634235369	0.6635293598856314	0.6561909860093915	0.83153272726126	0.6277135439147803	0.3997510776988216	False	False	False	False
RA_tissue_81	RA_tissue_81		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.1373826942686965	-0.2628137142521698	-0.2198006901768548	-0.2878974290491343	-0.1892331198693391	-0.2995556625443614	-0.40019640852086635	False	False	False	False
RA_tissue_82	RA_tissue_82		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.4356187801631335	1.2882785997685091	0.3234000216592046	0.3252990020148273	0.2572924853726217	0.2987207723646413	2.7238973799316426	False	False	False	False
RA_tissue_83	RA_tissue_83		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.0262571156381633	0.4128921387733631	0.2638135520975811	0.295546878808796	0.0946536545659701	0.2023954576204679	0.3866350231351998	False	False	False	False
RA_tissue_84	RA_tissue_84		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.2006171761518791	-0.0623603357246645	-0.1556171507907463	-0.2901221686141973	0.0379039177451592	-0.2071572636953822	-0.2629775118765436	False	False	False	False
RA_tissue_85	RA_tissue_85		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.6846954986639424	1.2342680965349104	0.3352616255782839	0.0184635016760302	-0.0843581411586626	0.1745972055272658	1.9189635951988528	False	False	False	False
RA_tissue_86	RA_tissue_86		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0342598789855291	0.0354432824227889	0.1520027128568955	-0.1369672158333446	-0.1428030032416956	-0.0182117867547248	0.069703161408318	False	False	False	False
RA_tissue_87	RA_tissue_87		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.5108248021502125	0.9759288129199832	0.6632266077842043	0.7457236438943393	0.8543522355837212	0.6847554718788307	1.4867536150701959	False	False	False	False
RA_tissue_88	RA_tissue_88		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.1324360407402778	0.7130222613206104	0.6898167559910238	1.054753022823193	-0.1104243201034554	0.8049323685186729	1.8454583020608881	False	False	False	False
RA_tissue_89	RA_tissue_89		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2059268619564175	0.032271774271711	0.1820745670715442	0.049065914987023	0.2936012627127386	0.0889488076086826	0.23819863622812848	False	False	False	False
RA_tissue_90	RA_tissue_90		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.5096200742462998	-0.5850952778053989	0.471896243273352	0.2646808551383013	-0.1162521811690795	0.3118641076205561	-1.0947153520516988	False	False	False	False
RA_tissue_91	RA_tissue_91		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.3058665294869627	0.5818613790799394	0.7329620960461705	0.9227892360473996	0.3205225238015499	0.8005770437319277	0.8877279085669021	False	False	False	False
RA_tissue_92	RA_tissue_92		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.3029158271342701	-0.918638410036012	-0.5298052335286219	-0.5012887902424495	0.0937747119441672	-0.542846890877543	-1.221554237170282	False	False	False	False
RA_tissue_93	RA_tissue_93		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.3438741044461192	-0.345147408722822	-0.4077550731683982	-0.2352475432412313	-0.3576430050382945	-0.3315296344533114	-0.0012733042767028024	False	False	False	False
RA_tissue_94	RA_tissue_94		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.8864360537314262	-0.2158370789463639	-0.6374232146134262	-0.5207608416341856	-0.9663059246056748	-0.5980549486947733	0.6705989747850623	False	False	False	False
RA_tissue_95	RA_tissue_95		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.6845483243300038	0.7783884811399984	-0.1775128663705313	0.1268909368871212	-0.3850644841092716	-0.095709808500993	1.4629368054700023	False	False	False	False
RA_tissue_96	RA_tissue_96		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.2624453869313752	0.0088562623611778	0.335121923729738	0.4807270074970138	-0.1655439897819489	0.3855022807327576	1.271301649292553	False	False	False	False
RA_tissue_97	RA_tissue_97		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.7190309161045016	0.4534613406186653	0.2941653614317799	0.3367651954753607	0.2952816973438793	0.2909107802660226	1.1724922567231668	False	False	False	False
RA_tissue_98	RA_tissue_98		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2091119018075671	-0.1528953341084677	-0.2926976576188337	-0.4352022559990724	-0.2685161811541221	-0.4146382942391823	0.05621656769909941	False	False	False	False
RA_tissue_99	RA_tissue_99		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.7182697885229679	0.0973835459954358	0.1438369425979149	0.2339511129241884	-0.0856077285173757	0.1744157466195292	0.8156533345184036	False	False	False	False
RA_tissue_100	RA_tissue_100		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2899592238014336	0.8074829368657823	0.3275564521205276	0.3753259848890402	0.4674313461701195	0.3418219408973549	1.097442160667216	False	False	False	False
RA_tissue_101	RA_tissue_101		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.5231331130378966	-0.0199929655741505	0.0967147671521675	0.0691437439499821	0.2104325761214469	0.0508465562437149	-0.5431260786120471	False	False	False	False
RA_tissue_102	RA_tissue_102		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-1.3880304242901562	-1.7572827987629616	-1.6064517131989655	-1.7404459962455467	-2.1385553168094686	-1.7020015640770727	-3.145313223053118	False	False	False	False
RA_tissue_103	RA_tissue_103		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.3058961773795979	0.863651072840234	0.4221523616242668	0.2386152880640439	0.2494004029729894	0.3514759206290545	1.1695472502198319	False	False	False	False
RA_tissue_104	RA_tissue_104		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.1518683329602568	-0.1423538653462884	-0.1440710835814637	0.1043417823880488	-0.4905473086687302	-0.0443549206149777	1.0095144676139685	False	False	False	False
RA_tissue_105	RA_tissue_105		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.3075548703679445	-0.3439637488566739	-0.4863700017289482	-0.498994040561569	-0.1449696548963516	-0.5015716272310575	-0.036408878488729424	False	False	False	False
RA_tissue_106	RA_tissue_106		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.1439987276821748	1.1050249668383954	0.3046334290684261	0.5258768372776497	0.19644021056518	0.4173884316373658	2.24902369452057	False	False	False	False
RA_tissue_107	RA_tissue_107		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.4149916407761599	-0.0129227518142655	0.6098605122898956	0.5967150314913421	0.3573245422114159	0.545373321100884	-0.4279143925904254	False	False	False	False
RA_tissue_108	RA_tissue_108		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.3940510445477048	-0.2755753996615034	0.3644456645509699	0.2257533078136007	0.1495040691725792	0.3393220086584849	-0.6696264442092081	False	False	False	False
RA_tissue_109	RA_tissue_109		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.4654215240704064	-0.329673262160743	0.1040174388872677	-0.1116892387945681	-0.121742940864343	-0.0005981299219593	-0.7950947862311494	False	False	False	False
RA_tissue_110	RA_tissue_110		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.7712650812186832	-0.5566597946113828	-0.1428966743560757	-0.1998320018205583	-0.1527391462637642	-0.1805310338075722	-1.3279248758300661	False	False	False	False
RA_tissue_111	RA_tissue_111		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.5960642238870351	-0.1693064914712629	-0.2301037253255566	-0.3103479912167184	-0.163764483682876	-0.2209604680962303	0.4267577324157722	False	False	False	False
RA_tissue_112	RA_tissue_112		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0682689498787558	-0.0053552870783389	0.10889902653327	-0.2962523586217075	0.2201814452887165	-0.0773176681541901	0.0629136628004169	False	False	False	False
RA_tissue_113	RA_tissue_113		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2938905818866923	-0.1351978464042805	-0.0733213576481816	-0.3295882835107315	-0.3231458137710818	-0.1466484481300626	0.1586927354824118	False	False	False	False
RA_tissue_114	RA_tissue_114		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.4438486751017287	-0.571101183102902	-0.0010917957931019	-0.1182975579207262	0.6446998698976428	-0.0712618446009506	-0.12725250800117333	False	False	False	False
RA_tissue_115	RA_tissue_115		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.1164905833675624	0.4428989811919008	0.080529746410074	-0.1016926882748114	0.1609655666167127	0.0269289619851952	0.3264083978243384	False	False	False	False
RA_tissue_116	RA_tissue_116		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.1198305271946711	0.060829223273367	0.1906328186133918	0.0650503943268535	0.1326622052866959	0.0776152983476231	0.18065975046803812	False	False	False	False
RA_tissue_117	RA_tissue_117		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.6393685286108761	-0.7046497529505303	-0.6444585088597666	-0.6057862002858899	-0.7749838534934705	-0.6618275546424163	-1.3440182815614063	False	False	False	False
RA_tissue_118	RA_tissue_118		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.3936043472120196	-0.3750341752083453	0.3689829765492091	0.1550920963033043	0.3010143627763949	0.2417827813236337	-0.7686385224203649	False	False	False	False
RA_tissue_119	RA_tissue_119		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	1.2602005900321884	0.2933106769054116	-0.3201230394183504	-0.2160885748898857	-0.2840204954830777	-0.2832086362844042	1.5535112669376	False	False	False	False
RA_tissue_120	RA_tissue_120		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.5096844636597793	-0.2882773565213755	-0.1661552051077636	-0.0480622971249937	-0.3492696877855054	-0.0745003701874449	0.22140710713840378	False	False	False	False
RA_tissue_121	RA_tissue_121		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.537682729507603	1.1649818755516703	0.5541226261324418	0.6758979834646719	1.1569576810911055	0.675015536660456	1.7026646050592733	False	False	False	False
RA_tissue_122	RA_tissue_122		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.0670252255432346	-0.2068557278014086	0.4806800505378098	0.1061571531236278	1.930549859521192	0.3739510063888681	-0.2738809533446432	False	False	False	False
RA_tissue_123	RA_tissue_123		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.4460554348773984	0.4751361548424289	-0.0737180837833589	-0.0799900245801076	0.3322725930564199	-0.0899559865814785	0.9211915897198273	False	False	False	False
RA_tissue_124	RA_tissue_124		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0543837874782934	-0.13543897069766	0.0204825055791708	0.0025891693626794	0.2125123076025635	0.0027237996523234	-0.08105518321936661	False	False	False	False
RA_tissue_125	RA_tissue_125		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.2161278614789435	0.4093558097445105	0.6487270360749052	0.8835889278372872	1.124607929712181	0.7562774502554821	0.625483671223454	False	False	False	False
RA_tissue_126	RA_tissue_126		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.0038427405334227	0.1832347252263448	0.5143935916295669	0.4868920985032794	0.6754841585572464	0.5073874538042549	0.17939198469292209	False	False	False	False
RA_tissue_127	RA_tissue_127		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0615341577203281	0.2687277260979049	0.2885096645363714	0.36706314596736	0.8421123108850258	0.3592867922728722	0.330261883818233	False	False	False	False
RA_tissue_128	RA_tissue_128		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.7228155510130841	0.2065205587925707	-0.3200253624843882	-0.0732615889925135	0.126499420849279	-0.2124490717276574	-0.5162949922205134	False	False	False	False
RA_tissue_129	RA_tissue_129		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.564444785469073	1.1903445810816122	0.5882636915165613	0.7282528611015541	1.1629886248031354	0.7001916792548679	1.754789366550685	False	False	False	False
RA_tissue_130	RA_tissue_130		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.9868388604498236	-1.1642693102881867	2.26663915206497	2.3427550664641257	2.100164284023637	2.2609117698640384	-2.15110817073801	False	False	False	False
RA_tissue_131	RA_tissue_131		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.622141061400469	-0.7826427068301123	0.6289711903451981	0.361590560707332	0.5086913526223882	0.4890321134007799	-1.4047837682305813	False	False	False	False
