reference_name	dataset_id	sample_id	tissue	condition	subtype_id	subtype_label	state	fraction	n_genes_used	reconstruction_rmse
HRA001986_chondrocyte	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	Ch_5_cycling	0.28078198461101544	351	1.1970374267831139
HRA001986_chondrocyte	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	PCL_1	0.23278160987260987	351	1.1970374267831139
HRA001986_chondrocyte	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	PCL_2	0.07688910511068532	351	1.1970374267831139
HRA001986_chondrocyte	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	Ch_1_CHAD	0.13438431710609108	351	1.1818053329120912
HRA001986_chondrocyte	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	Ch_2_FNDC1	0.0	351	1.1818053329120912
HRA001986_chondrocyte	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	Ch_3_PRG4	0.14793959945960822	351	1.1818053329120912
HRA001986_chondrocyte	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	Ch_4_CFD	0.13897261220700738	351	1.1818053329120912
HRA001986_chondrocyte	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	Ch_5_cycling	0.2765995636362892	351	1.1818053329120912
HRA001986_chondrocyte	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	PCL_1	0.23171208723651054	351	1.1818053329120912
HRA001986_chondrocyte	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	PCL_2	0.07039182035449348	351	1.1818053329120912
HRA001986_chondrocyte	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	Ch_1_CHAD	0.10855417352114943	351	1.3271795889536269
HRA001986_chondrocyte	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	Ch_2_FNDC1	0.0	351	1.3271795889536269
HRA001986_chondrocyte	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	Ch_3_PRG4	0.15545740656568113	351	1.3271795889536269
HRA001986_chondrocyte	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	Ch_4_CFD	0.13881488405391748	351	1.3271795889536269
HRA001986_chondrocyte	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	Ch_5_cycling	0.2800823625111572	351	1.3271795889536269
HRA001986_chondrocyte	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	PCL_1	0.22944860431304817	351	1.3271795889536269
HRA001986_chondrocyte	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	PCL_2	0.08764256903504662	351	1.3271795889536269
HRA001986_chondrocyte	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	Ch_1_CHAD	0.15740923073508614	351	1.1410114435676233
HRA001986_chondrocyte	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	Ch_2_FNDC1	0.0	351	1.1410114435676233
HRA001986_chondrocyte	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	Ch_3_PRG4	0.15024915425066765	351	1.1410114435676233
HRA001986_chondrocyte	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	Ch_4_CFD	0.12245417582492372	351	1.1410114435676233
HRA001986_chondrocyte	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	Ch_5_cycling	0.2685514825054599	351	1.1410114435676233
HRA001986_chondrocyte	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	PCL_1	0.22695288908534825	351	1.1410114435676233
HRA001986_chondrocyte	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	PCL_2	0.07438306759851418	351	1.1410114435676233
HRA001986_chondrocyte	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	Ch_1_CHAD	0.13889548809291408	351	1.1785418052020402
HRA001986_chondrocyte	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	Ch_2_FNDC1	0.0	351	1.1785418052020402
HRA001986_chondrocyte	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	Ch_3_PRG4	0.1539987988853186	351	1.1785418052020402
HRA001986_chondrocyte	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	Ch_4_CFD	0.12775645527268484	351	1.1785418052020402
HRA001986_chondrocyte	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	Ch_5_cycling	0.2725337557042983	351	1.1785418052020402
HRA001986_chondrocyte	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	PCL_1	0.24327841165192576	351	1.1785418052020402
HRA001986_chondrocyte	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	PCL_2	0.06353709039285842	351	1.1785418052020402
HRA001986_chondrocyte	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	Ch_1_CHAD	0.1692406610230379	351	1.0489138599783678
HRA001986_chondrocyte	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	Ch_2_FNDC1	0.0	351	1.0489138599783678
HRA001986_chondrocyte	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	Ch_3_PRG4	0.15575874143660537	351	1.0489138599783678
HRA001986_chondrocyte	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	Ch_4_CFD	0.13196784672406106	351	1.0489138599783678
HRA001986_chondrocyte	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	Ch_5_cycling	0.26395667586893584	351	1.0489138599783678
HRA001986_chondrocyte	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	PCL_1	0.2083170750635836	351	1.0489138599783678
HRA001986_chondrocyte	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	PCL_2	0.07075899988377618	351	1.0489138599783678
