fibro_leiden	signature	gene	present	matched_var_name	mean_expression	fraction_expressing
12	outer_zone_fibrous_like	TNMD	True	TNMD	0.016050949692726135	0.010578984989278055
13	outer_zone_fibrous_like	TNMD	True	TNMD	0.0007532219169661403	0.0011769321302471558
14	outer_zone_fibrous_like	TNMD	True	TNMD	0.000527496449649334	0.0005338078291814947
15	outer_zone_fibrous_like	TNMD	True	TNMD	0.002299155807122588	0.0023507287259050304
16	outer_zone_fibrous_like	TNMD	True	TNMD	0.0016714644152671099	0.0012891581797086502
17	outer_zone_fibrous_like	TNMD	True	TNMD	0.007519219070672989	0.003821656050955414
18	outer_zone_fibrous_like	TNMD	True	TNMD	0.0009110372047871351	0.0010310607036989304
0	outer_zone_fibrous_like	POSTN	True	POSTN	0.0	0.0
1	outer_zone_fibrous_like	POSTN	True	POSTN	0.000513816368766129	0.00030436767615279255
2	outer_zone_fibrous_like	POSTN	True	POSTN	0.0	0.0
3	outer_zone_fibrous_like	POSTN	True	POSTN	0.005435815081000328	0.0028508077288565093
4	outer_zone_fibrous_like	POSTN	True	POSTN	0.0027932459488511086	0.002249357326478149
5	outer_zone_fibrous_like	POSTN	True	POSTN	0.003982333466410637	0.0031936127744510976
6	outer_zone_fibrous_like	POSTN	True	POSTN	0.005488683469593525	0.0040347610180012415
7	outer_zone_fibrous_like	POSTN	True	POSTN	0.02507861889898777	0.017057084375710713
8	outer_zone_fibrous_like	POSTN	True	POSTN	0.12485858052968979	0.07756856324191568
9	outer_zone_fibrous_like	POSTN	True	POSTN	1.0057835578918457	0.6378947368421053
10	outer_zone_fibrous_like	POSTN	True	POSTN	0.03141549974679947	0.02216447569550596
11	outer_zone_fibrous_like	POSTN	True	POSTN	0.011579911224544048	0.009848751319029195
12	outer_zone_fibrous_like	POSTN	True	POSTN	0.0014914842322468758	0.001858470335954253
13	outer_zone_fibrous_like	POSTN	True	POSTN	0.0030618992168456316	0.003530796390741467
14	outer_zone_fibrous_like	POSTN	True	POSTN	0.014134379103779793	0.0099644128113879
15	outer_zone_fibrous_like	POSTN	True	POSTN	0.06424885988235474	0.04231311706629055
16	outer_zone_fibrous_like	POSTN	True	POSTN	0.10684693604707718	0.08637359804047956
17	outer_zone_fibrous_like	POSTN	True	POSTN	0.8724882006645203	0.3184713375796178
18	outer_zone_fibrous_like	POSTN	True	POSTN	0.03513821214437485	0.037504833097048586
0	fibrochondrocyte_matrix	COMP	True	COMP	4.107970714569092	0.9850023433838463
1	fibrochondrocyte_matrix	COMP	True	COMP	4.348123550415039	0.9917820727438746
2	fibrochondrocyte_matrix	COMP	True	COMP	4.0892438888549805	0.9825383304940375
3	fibrochondrocyte_matrix	COMP	True	COMP	1.6474647521972656	0.720620842572062
4	fibrochondrocyte_matrix	COMP	True	COMP	4.048007011413574	0.9901992287917738
5	fibrochondrocyte_matrix	COMP	True	COMP	2.1749002933502197	0.7836327345309381
6	fibrochondrocyte_matrix	COMP	True	COMP	2.5928146839141846	0.8286778398510242
7	fibrochondrocyte_matrix	COMP	True	COMP	2.142108201980591	0.8389811234932909
8	fibrochondrocyte_matrix	COMP	True	COMP	2.392024517059326	0.9205894392140811
9	fibrochondrocyte_matrix	COMP	True	COMP	4.301589012145996	1.0
10	fibrochondrocyte_matrix	COMP	True	COMP	4.745731830596924	0.9987771323754203
11	fibrochondrocyte_matrix	COMP	True	COMP	0.9499165415763855	0.48892015476609213
12	fibrochondrocyte_matrix	COMP	True	COMP	4.8310089111328125	0.9955682630450322
13	fibrochondrocyte_matrix	COMP	True	COMP	4.963178634643555	0.9982346018046293
14	fibrochondrocyte_matrix	COMP	True	COMP	4.517585754394531	0.9966192170818505
15	fibrochondrocyte_matrix	COMP	True	COMP	1.5556588172912598	0.8274565115185708
16	fibrochondrocyte_matrix	COMP	True	COMP	4.49403715133667	0.9988397576382622
17	fibrochondrocyte_matrix	COMP	True	COMP	4.145725727081299	0.9928662420382166
18	fibrochondrocyte_matrix	COMP	True	COMP	5.203043460845947	0.9997422348240753
0	fibrochondrocyte_matrix	CILP	True	CILP	1.55088472366333	0.7787845649117325
1	fibrochondrocyte_matrix	CILP	True	CILP	1.7137633562088013	0.8385329478009436
2	fibrochondrocyte_matrix	CILP	True	CILP	1.8355464935302734	0.8603066439522998
3	fibrochondrocyte_matrix	CILP	True	CILP	0.36996376514434814	0.29521697814380743
4	fibrochondrocyte_matrix	CILP	True	CILP	0.7792300581932068	0.4741323907455013
5	fibrochondrocyte_matrix	CILP	True	CILP	0.23222315311431885	0.17724550898203592
6	fibrochondrocyte_matrix	CILP	True	CILP	0.76136314868927	0.489447548106766
7	fibrochondrocyte_matrix	CILP	True	CILP	0.674463152885437	0.41983170343415965
8	fibrochondrocyte_matrix	CILP	True	CILP	0.7308343648910522	0.5135079819893573
9	fibrochondrocyte_matrix	CILP	True	CILP	2.706181526184082	0.9852631578947368
10	fibrochondrocyte_matrix	CILP	True	CILP	3.6053667068481445	0.9842555793335371
11	fibrochondrocyte_matrix	CILP	True	CILP	0.4642193615436554	0.26908195568061904
12	fibrochondrocyte_matrix	CILP	True	CILP	3.000349521636963	0.9501072194424589
13	fibrochondrocyte_matrix	CILP	True	CILP	3.2457895278930664	0.9835229501765398
14	fibrochondrocyte_matrix	CILP	True	CILP	3.2144062519073486	0.9750889679715302
15	fibrochondrocyte_matrix	CILP	True	CILP	0.7251383066177368	0.4800188058298072
16	fibrochondrocyte_matrix	CILP	True	CILP	2.6523053646087646	0.9062782003351811
17	fibrochondrocyte_matrix	CILP	True	CILP	2.017097234725952	0.8435668789808917
18	fibrochondrocyte_matrix	CILP	True	CILP	3.4747257232666016	0.9842763242685914
0	fibrochondrocyte_matrix	FMOD	True	FMOD	2.1745216846466064	0.9615685049211061
1	fibrochondrocyte_matrix	FMOD	True	FMOD	1.4861160516738892	0.8747527012631259
2	fibrochondrocyte_matrix	FMOD	True	FMOD	1.5374295711517334	0.9288756388415673
3	fibrochondrocyte_matrix	FMOD	True	FMOD	0.8090477585792542	0.5796642382008236
4	fibrochondrocyte_matrix	FMOD	True	FMOD	0.9365214109420776	0.640745501285347
5	fibrochondrocyte_matrix	FMOD	True	FMOD	0.6539677381515503	0.47704590818363274
6	fibrochondrocyte_matrix	FMOD	True	FMOD	0.6774656772613525	0.5657976412166357
7	fibrochondrocyte_matrix	FMOD	True	FMOD	1.053063988685608	0.7163975437798499
8	fibrochondrocyte_matrix	FMOD	True	FMOD	1.099493384361267	0.728407695456406
9	fibrochondrocyte_matrix	FMOD	True	FMOD	2.7557828426361084	0.9957894736842106
10	fibrochondrocyte_matrix	FMOD	True	FMOD	3.078829050064087	0.9912870681748701
11	fibrochondrocyte_matrix	FMOD	True	FMOD	0.8415548205375671	0.6000703482237073
12	fibrochondrocyte_matrix	FMOD	True	FMOD	2.348740816116333	0.9715511079342387
13	fibrochondrocyte_matrix	FMOD	True	FMOD	2.679722309112549	0.9905845429580228
14	fibrochondrocyte_matrix	FMOD	True	FMOD	2.612567663192749	0.9809608540925266
15	fibrochondrocyte_matrix	FMOD	True	FMOD	1.1631070375442505	0.7216737188528444
16	fibrochondrocyte_matrix	FMOD	True	FMOD	2.7804598808288574	0.9727987624081474
17	fibrochondrocyte_matrix	FMOD	True	FMOD	2.6084532737731934	0.96
18	fibrochondrocyte_matrix	FMOD	True	FMOD	3.464378595352173	0.9987111741203764
0	fibrochondrocyte_matrix	BGN	True	BGN	2.678006887435913	0.980003124511795
1	fibrochondrocyte_matrix	BGN	True	BGN	1.8302074670791626	0.9062547557449399
2	fibrochondrocyte_matrix	BGN	True	BGN	2.352454662322998	0.9880749574105622
3	fibrochondrocyte_matrix	BGN	True	BGN	0.9643306732177734	0.6312955337345582
4	fibrochondrocyte_matrix	BGN	True	BGN	1.1019996404647827	0.6871786632390745
5	fibrochondrocyte_matrix	BGN	True	BGN	0.45456066727638245	0.36127744510978044
6	fibrochondrocyte_matrix	BGN	True	BGN	1.2977477312088013	0.7877094972067039
7	fibrochondrocyte_matrix	BGN	True	BGN	2.350499153137207	0.9749829429156243
8	fibrochondrocyte_matrix	BGN	True	BGN	2.2463085651397705	0.9324600900532133
9	fibrochondrocyte_matrix	BGN	True	BGN	3.1220662593841553	1.0
10	fibrochondrocyte_matrix	BGN	True	BGN	2.9325196743011475	0.9892999082849282
11	fibrochondrocyte_matrix	BGN	True	BGN	1.418075442314148	0.7643334505803728
12	fibrochondrocyte_matrix	BGN	True	BGN	2.4343531131744385	0.9536812008577555
13	fibrochondrocyte_matrix	BGN	True	BGN	2.9609782695770264	0.9956845821890937
14	fibrochondrocyte_matrix	BGN	True	BGN	3.13529109954834	0.994306049822064
15	fibrochondrocyte_matrix	BGN	True	BGN	1.6720001697540283	0.8015984955336154
16	fibrochondrocyte_matrix	BGN	True	BGN	2.9973807334899902	0.9816939538481372
17	fibrochondrocyte_matrix	BGN	True	BGN	3.268665075302124	0.9915923566878981
18	fibrochondrocyte_matrix	BGN	True	BGN	3.3689746856689453	0.9966490527129784
0	fibrochondrocyte_matrix	PRELP	True	PRELP	3.4527294635772705	0.9921887205124199
1	fibrochondrocyte_matrix	PRELP	True	PRELP	3.493130922317505	0.9971085070765485
2	fibrochondrocyte_matrix	PRELP	True	PRELP	3.1688232421875	0.9603918228279387
3	fibrochondrocyte_matrix	PRELP	True	PRELP	1.7988370656967163	0.7982261640798226
4	fibrochondrocyte_matrix	PRELP	True	PRELP	2.37155818939209	0.9260925449871465
5	fibrochondrocyte_matrix	PRELP	True	PRELP	1.800123929977417	0.7712574850299401
6	fibrochondrocyte_matrix	PRELP	True	PRELP	2.3489348888397217	0.9158907510862818
7	fibrochondrocyte_matrix	PRELP	True	PRELP	1.6112185716629028	0.8596770525358198
8	fibrochondrocyte_matrix	PRELP	True	PRELP	1.5903435945510864	0.8510028653295129
9	fibrochondrocyte_matrix	PRELP	True	PRELP	3.36810564994812	1.0
10	fibrochondrocyte_matrix	PRELP	True	PRELP	3.890673875808716	0.9963313971262611
11	fibrochondrocyte_matrix	PRELP	True	PRELP	1.4604250192642212	0.7724234963067182
12	fibrochondrocyte_matrix	PRELP	True	PRELP	3.6405489444732666	0.996711937097927
13	fibrochondrocyte_matrix	PRELP	True	PRELP	3.6479249000549316	0.9970576696743821
14	fibrochondrocyte_matrix	PRELP	True	PRELP	3.380356788635254	0.9857651245551602
15	fibrochondrocyte_matrix	PRELP	True	PRELP	1.6472848653793335	0.7837329572167372
16	fibrochondrocyte_matrix	PRELP	True	PRELP	3.3396642208099365	0.9878819131107387
17	fibrochondrocyte_matrix	PRELP	True	PRELP	2.771611213684082	0.9551592356687898
18	fibrochondrocyte_matrix	PRELP	True	PRELP	4.095576286315918	0.9996133522361129
0	fibrochondrocyte_matrix	FRZB	True	FRZB	0.6140395402908325	0.5171067020778003
1	fibrochondrocyte_matrix	FRZB	True	FRZB	0.8907312750816345	0.6630649824988586
2	fibrochondrocyte_matrix	FRZB	True	FRZB	1.1831148862838745	0.7410562180579217
3	fibrochondrocyte_matrix	FRZB	True	FRZB	0.14411064982414246	0.13272093759898637
4	fibrochondrocyte_matrix	FRZB	True	FRZB	0.7298583984375	0.4844151670951157
5	fibrochondrocyte_matrix	FRZB	True	FRZB	0.13476692140102386	0.12135728542914172
6	fibrochondrocyte_matrix	FRZB	True	FRZB	0.3376407325267792	0.28677839851024206
7	fibrochondrocyte_matrix	FRZB	True	FRZB	0.12349218130111694	0.11758016829656584
8	fibrochondrocyte_matrix	FRZB	True	FRZB	0.10130024701356888	0.09414654113794516
9	fibrochondrocyte_matrix	FRZB	True	FRZB	0.40457797050476074	0.44
10	fibrochondrocyte_matrix	FRZB	True	FRZB	0.7038056254386902	0.48624273922347905
11	fibrochondrocyte_matrix	FRZB	True	FRZB	0.0880664512515068	0.10059795990151249
12	fibrochondrocyte_matrix	FRZB	True	FRZB	1.4576826095581055	0.7759828448892065
13	fibrochondrocyte_matrix	FRZB	True	FRZB	1.5280647277832031	0.8158101216163202
14	fibrochondrocyte_matrix	FRZB	True	FRZB	0.917617678642273	0.6037366548042704
15	fibrochondrocyte_matrix	FRZB	True	FRZB	0.07125381380319595	0.07757404795486601
16	fibrochondrocyte_matrix	FRZB	True	FRZB	0.48128512501716614	0.3253835245584633
17	fibrochondrocyte_matrix	FRZB	True	FRZB	0.143254354596138	0.1335031847133758
18	fibrochondrocyte_matrix	FRZB	True	FRZB	0.9998441934585571	0.6163165356360356
0	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.8588439226150513	0.9218872051241993
1	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	2.552506446838379	0.9841728808400548
2	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	2.24725341796875	0.9459114139693356
3	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.5923517942428589	0.8020272410516313
4	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.4001185894012451	0.7713688946015425
5	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.0235505104064941	0.6139720558882236
6	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.7204046249389648	0.8392302917442582
7	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.1060863733291626	0.6474869229019786
8	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.057068109512329	0.6033565288579615
9	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.9658434391021729	0.9768421052631578
10	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	2.379594326019287	0.9570467746866401
11	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.4883348941802979	0.887091100949701
12	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	2.873753070831299	0.9812723373838456
13	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	2.8014283180236816	0.9852883483719106
14	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	2.2050371170043945	0.9393238434163701
15	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.6888593435287476	0.8965679360601787
16	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.7457566261291504	0.8465901766146706
17	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	1.381296992301941	0.76
18	fibrochondrocyte_matrix	PCOLCE2	True	PCOLCE2	2.613585948944092	0.9853073849722902
0	fibrochondrocyte_matrix	CHAD	True	CHAD	0.38156288862228394	0.3274488361193563
1	fibrochondrocyte_matrix	CHAD	True	CHAD	0.4304535984992981	0.3501750114137879
2	fibrochondrocyte_matrix	CHAD	True	CHAD	1.013352870941162	0.6575809199318569
3	fibrochondrocyte_matrix	CHAD	True	CHAD	0.0103229945525527	0.013620525815647768
4	fibrochondrocyte_matrix	CHAD	True	CHAD	0.06893903017044067	0.06330334190231363
5	fibrochondrocyte_matrix	CHAD	True	CHAD	0.008715805597603321	0.012375249500998005
6	fibrochondrocyte_matrix	CHAD	True	CHAD	0.2340700924396515	0.17970204841713222
7	fibrochondrocyte_matrix	CHAD	True	CHAD	0.06480978429317474	0.06186035933591085
8	fibrochondrocyte_matrix	CHAD	True	CHAD	0.044885024428367615	0.04789193614408514
9	fibrochondrocyte_matrix	CHAD	True	CHAD	0.5495051741600037	0.5494736842105263
10	fibrochondrocyte_matrix	CHAD	True	CHAD	0.6707517504692078	0.4787526750229288
11	fibrochondrocyte_matrix	CHAD	True	CHAD	0.05232904851436615	0.06823777699613084
12	fibrochondrocyte_matrix	CHAD	True	CHAD	0.8219371438026428	0.5735525375268049
13	fibrochondrocyte_matrix	CHAD	True	CHAD	1.1974729299545288	0.7353864260494312
14	fibrochondrocyte_matrix	CHAD	True	CHAD	1.0008642673492432	0.6279359430604983
15	fibrochondrocyte_matrix	CHAD	True	CHAD	0.03322625905275345	0.04231311706629055
16	fibrochondrocyte_matrix	CHAD	True	CHAD	0.6256909370422363	0.42310171458037904
17	fibrochondrocyte_matrix	CHAD	True	CHAD	0.22378766536712646	0.18445859872611464
18	fibrochondrocyte_matrix	CHAD	True	CHAD	0.8039442896842957	0.6293336770202346
0	progenitor_prg4_gdf5	PRG4	True	PRG4	0.37303006649017334	0.23230745196063116
1	progenitor_prg4_gdf5	PRG4	True	PRG4	0.9363100528717041	0.5244255060112616
2	progenitor_prg4_gdf5	PRG4	True	PRG4	0.4605989456176758	0.2934412265758092
3	progenitor_prg4_gdf5	PRG4	True	PRG4	1.9790860414505005	0.548305353183402
4	progenitor_prg4_gdf5	PRG4	True	PRG4	0.8595218062400818	0.4606362467866324
5	progenitor_prg4_gdf5	PRG4	True	PRG4	2.155857801437378	0.612375249500998
6	progenitor_prg4_gdf5	PRG4	True	PRG4	1.8167599439620972	0.6750465549348231
7	progenitor_prg4_gdf5	PRG4	True	PRG4	1.6464074850082397	0.6752331134864681
8	progenitor_prg4_gdf5	PRG4	True	PRG4	1.090001106262207	0.5161686451084732
9	progenitor_prg4_gdf5	PRG4	True	PRG4	1.9801889657974243	0.8989473684210526
10	progenitor_prg4_gdf5	PRG4	True	PRG4	1.0661216974258423	0.4108835218587588
11	progenitor_prg4_gdf5	PRG4	True	PRG4	5.3154215812683105	0.9897995075624341
12	progenitor_prg4_gdf5	PRG4	True	PRG4	1.0768344402313232	0.4550393137955683
13	progenitor_prg4_gdf5	PRG4	True	PRG4	1.0401147603988647	0.4678305217732444
14	progenitor_prg4_gdf5	PRG4	True	PRG4	1.4927293062210083	0.551067615658363
15	progenitor_prg4_gdf5	PRG4	True	PRG4	5.0226826667785645	0.9793135872120358
16	progenitor_prg4_gdf5	PRG4	True	PRG4	0.612400233745575	0.40440892097460357
17	progenitor_prg4_gdf5	PRG4	True	PRG4	0.9634057283401489	0.5202547770700637
18	progenitor_prg4_gdf5	PRG4	True	PRG4	1.2955186367034912	0.5092151050393092
0	progenitor_prg4_gdf5	GDF5	True	GDF5	0.025240447372198105	0.03421340415560069
1	progenitor_prg4_gdf5	GDF5	True	GDF5	0.012762974947690964	0.020240450464160707
2	progenitor_prg4_gdf5	GDF5	True	GDF5	0.010040178894996643	0.019591141396933562
3	progenitor_prg4_gdf5	GDF5	True	GDF5	0.0025174759794026613	0.005384859043395629
4	progenitor_prg4_gdf5	GDF5	True	GDF5	0.004951275419443846	0.005462724935732648
5	progenitor_prg4_gdf5	GDF5	True	GDF5	0.002748651895672083	0.0031936127744510976
6	progenitor_prg4_gdf5	GDF5	True	GDF5	0.004348627291619778	0.0074487895716946
7	progenitor_prg4_gdf5	GDF5	True	GDF5	0.005111022386699915	0.007505117125312713
8	progenitor_prg4_gdf5	GDF5	True	GDF5	0.006989452987909317	0.009209987720016374
9	progenitor_prg4_gdf5	GDF5	True	GDF5	0.036266256123781204	0.05263157894736842
10	progenitor_prg4_gdf5	GDF5	True	GDF5	0.058797456324100494	0.07826352797309691
11	progenitor_prg4_gdf5	GDF5	True	GDF5	0.08882264047861099	0.11994372142103411
12	progenitor_prg4_gdf5	GDF5	True	GDF5	0.08030399680137634	0.10135811293781272
13	progenitor_prg4_gdf5	GDF5	True	GDF5	0.09296407550573349	0.11278932914868577
14	progenitor_prg4_gdf5	GDF5	True	GDF5	0.07632080465555191	0.11565836298932385
15	progenitor_prg4_gdf5	GDF5	True	GDF5	0.09436297416687012	0.12458862247296662
16	progenitor_prg4_gdf5	GDF5	True	GDF5	0.0432114414870739	0.04060848266082248
17	progenitor_prg4_gdf5	GDF5	True	GDF5	0.02991659753024578	0.03668789808917197
18	progenitor_prg4_gdf5	GDF5	True	GDF5	0.1775210052728653	0.22232246423508184
0	progenitor_prg4_gdf5	THY1	True	THY1	0.00429926672950387	0.005155444461802844
1	progenitor_prg4_gdf5	THY1	True	THY1	0.018710557371377945	0.021457921168771876
2	progenitor_prg4_gdf5	THY1	True	THY1	0.0031671817414462566	0.006388415672913117
3	progenitor_prg4_gdf5	THY1	True	THY1	0.13424170017242432	0.13462147608489072
4	progenitor_prg4_gdf5	THY1	True	THY1	0.0025059967301785946	0.002410025706940874
5	progenitor_prg4_gdf5	THY1	True	THY1	0.0291547030210495	0.028343313373253493
6	progenitor_prg4_gdf5	THY1	True	THY1	0.10482214391231537	0.11638733705772812
7	progenitor_prg4_gdf5	THY1	True	THY1	1.3505496978759766	0.7778030475324085
8	progenitor_prg4_gdf5	THY1	True	THY1	1.1594294309616089	0.6694637740483013
9	progenitor_prg4_gdf5	THY1	True	THY1	0.7832080125808716	0.6989473684210527
10	progenitor_prg4_gdf5	THY1	True	THY1	0.4439871609210968	0.39315194130235404
11	progenitor_prg4_gdf5	THY1	True	THY1	0.3895896077156067	0.3320436158986986
12	progenitor_prg4_gdf5	THY1	True	THY1	0.12097710371017456	0.10250178699070765
13	progenitor_prg4_gdf5	THY1	True	THY1	0.06144171953201294	0.0690466849744998
14	progenitor_prg4_gdf5	THY1	True	THY1	0.230208620429039	0.251067615658363
15	progenitor_prg4_gdf5	THY1	True	THY1	0.4090772867202759	0.3436765397273155
16	progenitor_prg4_gdf5	THY1	True	THY1	0.167984738945961	0.1552146448369215
17	progenitor_prg4_gdf5	THY1	True	THY1	1.1112217903137207	0.6817834394904458
18	progenitor_prg4_gdf5	THY1	True	THY1	0.440175324678421	0.4107488078360613
0	progenitor_prg4_gdf5	ENG	True	ENG	0.0521526038646698	0.07295735041399781
1	progenitor_prg4_gdf5	ENG	True	ENG	0.09435653686523438	0.13909602800182622
2	progenitor_prg4_gdf5	ENG	True	ENG	0.05391982942819595	0.1030664395229983
3	progenitor_prg4_gdf5	ENG	True	ENG	0.26075151562690735	0.3088375039594552
4	progenitor_prg4_gdf5	ENG	True	ENG	0.03635744750499725	0.03759640102827763
5	progenitor_prg4_gdf5	ENG	True	ENG	0.14136424660682678	0.14930139720558883
6	progenitor_prg4_gdf5	ENG	True	ENG	0.09570728987455368	0.13283674736188703
7	progenitor_prg4_gdf5	ENG	True	ENG	0.29365456104278564	0.3404594041391858
8	progenitor_prg4_gdf5	ENG	True	ENG	0.31970393657684326	0.33115022513303316
9	progenitor_prg4_gdf5	ENG	True	ENG	0.42253193259239197	0.47578947368421054
10	progenitor_prg4_gdf5	ENG	True	ENG	0.12884671986103058	0.1786915316416998
11	progenitor_prg4_gdf5	ENG	True	ENG	0.27558866143226624	0.36405205768554344
12	progenitor_prg4_gdf5	ENG	True	ENG	0.07811421155929565	0.09706933523945675
13	progenitor_prg4_gdf5	ENG	True	ENG	0.0802140161395073	0.10533542565712044
14	progenitor_prg4_gdf5	ENG	True	ENG	0.10848619043827057	0.15747330960854092
15	progenitor_prg4_gdf5	ENG	True	ENG	0.45648592710494995	0.5303244005641748
16	progenitor_prg4_gdf5	ENG	True	ENG	0.20505540072917938	0.1978857805852778
17	progenitor_prg4_gdf5	ENG	True	ENG	0.38447314500808716	0.40662420382165604
18	progenitor_prg4_gdf5	ENG	True	ENG	0.1650426834821701	0.24255703054517336
0	progenitor_prg4_gdf5	MCAM	True	MCAM	0.0009218390914611518	0.0014060303077644118
1	progenitor_prg4_gdf5	MCAM	True	MCAM	0.002382062841206789	0.003348044437680718
2	progenitor_prg4_gdf5	MCAM	True	MCAM	0.006638900376856327	0.010221465076660987
3	progenitor_prg4_gdf5	MCAM	True	MCAM	0.022821322083473206	0.027557808045612923
4	progenitor_prg4_gdf5	MCAM	True	MCAM	0.012180938385426998	0.010282776349614395
5	progenitor_prg4_gdf5	MCAM	True	MCAM	0.020565085113048553	0.02315369261477046
6	progenitor_prg4_gdf5	MCAM	True	MCAM	0.007781201042234898	0.010862818125387958
7	progenitor_prg4_gdf5	MCAM	True	MCAM	0.01577736809849739	0.017284512167386856
8	progenitor_prg4_gdf5	MCAM	True	MCAM	0.015343783423304558	0.016987310683585756
9	progenitor_prg4_gdf5	MCAM	True	MCAM	0.057345520704984665	0.07789473684210527
10	progenitor_prg4_gdf5	MCAM	True	MCAM	0.00974845141172409	0.013604402323448487
11	progenitor_prg4_gdf5	MCAM	True	MCAM	0.09735053032636642	0.12944073162152656
12	progenitor_prg4_gdf5	MCAM	True	MCAM	0.007850205525755882	0.009149392423159399
13	progenitor_prg4_gdf5	MCAM	True	MCAM	0.01026990171521902	0.011769321302471557
14	progenitor_prg4_gdf5	MCAM	True	MCAM	0.020556427538394928	0.029715302491103202
15	progenitor_prg4_gdf5	MCAM	True	MCAM	0.03799984231591225	0.0611189468735308
16	progenitor_prg4_gdf5	MCAM	True	MCAM	0.005601455923169851	0.006316875080572386
17	progenitor_prg4_gdf5	MCAM	True	MCAM	0.0075856042094528675	0.009936305732484076
18	progenitor_prg4_gdf5	MCAM	True	MCAM	0.013182779774069786	0.023972161361000128
0	progenitor_prg4_gdf5	NT5E	True	NT5E	0.24148599803447723	0.26777066083424467
1	progenitor_prg4_gdf5	NT5E	True	NT5E	0.2827509641647339	0.3481966215187947
2	progenitor_prg4_gdf5	NT5E	True	NT5E	0.2837304174900055	0.346252129471891
3	progenitor_prg4_gdf5	NT5E	True	NT5E	0.3035053610801697	0.3367120684193855
4	progenitor_prg4_gdf5	NT5E	True	NT5E	0.07352431118488312	0.07519280205655526
5	progenitor_prg4_gdf5	NT5E	True	NT5E	0.23078589141368866	0.23033932135728544
6	progenitor_prg4_gdf5	NT5E	True	NT5E	0.24579361081123352	0.31502172563625075
7	progenitor_prg4_gdf5	NT5E	True	NT5E	0.5161945223808289	0.5194450761883103
8	progenitor_prg4_gdf5	NT5E	True	NT5E	0.4769259989261627	0.4543593941874744
9	progenitor_prg4_gdf5	NT5E	True	NT5E	0.6370276808738708	0.6568421052631579
10	progenitor_prg4_gdf5	NT5E	True	NT5E	0.6827033758163452	0.5907979211250383
11	progenitor_prg4_gdf5	NT5E	True	NT5E	0.4693807065486908	0.5364052057685543
12	progenitor_prg4_gdf5	NT5E	True	NT5E	0.3203463554382324	0.35396711937097924
13	progenitor_prg4_gdf5	NT5E	True	NT5E	0.3386489450931549	0.3785798352295018
14	progenitor_prg4_gdf5	NT5E	True	NT5E	0.3892306089401245	0.4494661921708185
15	progenitor_prg4_gdf5	NT5E	True	NT5E	0.5215914845466614	0.5773389750822755
16	progenitor_prg4_gdf5	NT5E	True	NT5E	0.4723391830921173	0.3991233724377981
17	progenitor_prg4_gdf5	NT5E	True	NT5E	0.6560108065605164	0.5808917197452229
18	progenitor_prg4_gdf5	NT5E	True	NT5E	0.6650162935256958	0.6339734501868798
0	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.6254076361656189	0.5867833151070145
1	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.514092743396759	0.5264038959062548
2	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.4618341028690338	0.5715502555366269
3	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.2949867844581604	0.3215077605321508
4	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.28314170241355896	0.25723007712082263
5	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.2966897487640381	0.28023952095808385
6	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.3297499418258667	0.3687150837988827
7	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.2063017636537552	0.23879918125994998
8	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.19272480905056	0.21612771182971757
9	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.3387950658798218	0.42947368421052634
10	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.34236493706703186	0.3917762152247019
11	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.2308407723903656	0.2961660218079494
12	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.341471403837204	0.37183702644746247
13	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.40300872921943665	0.4386033738721067
14	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.4014750123023987	0.4615658362989324
