leiden	rank	gene	score	logfoldchanges	pvals	pvals_adj
12	71	ZEB2	55.578632	2.9147854	0.0	0.0
12	72	ACTB	55.449425	1.7148653	0.0	0.0
12	73	COTL1	55.40909	3.2302535	0.0	0.0
12	74	ARRB2	55.392284	5.123195	0.0	0.0
12	75	CD83	55.189545	5.2534075	0.0	0.0
12	76	DOK2	55.15676	8.197339	0.0	0.0
12	77	C3AR1	55.091156	9.266587	0.0	0.0
12	78	LGMN	54.927254	3.3610208	0.0	0.0
12	79	IFI30	54.765663	5.3759265	0.0	0.0
12	80	FCGRT	54.482353	2.3166485	0.0	0.0
12	81	MFSD1	54.26319	3.2152572	0.0	0.0
12	82	EVI2B	53.81572	6.4544206	0.0	0.0
12	83	RBPJ	53.68274	2.3492343	0.0	0.0
12	84	CST3	53.612316	1.774788	0.0	0.0
12	85	C5AR1	53.464367	6.06307	0.0	0.0
12	86	GLIPR1	53.4222	2.857689	0.0	0.0
12	87	IL10RA	53.108444	7.2074375	0.0	0.0
12	88	MS4A4A	52.968872	9.95607	0.0	0.0
12	89	HCLS1	52.86051	5.9988866	0.0	0.0
12	90	ADAP2	52.575726	7.1298456	0.0	0.0
12	91	NCF1	52.239227	8.430184	0.0	0.0
12	92	B2M	52.015347	1.1417665	0.0	0.0
12	93	MPEG1	51.659447	10.800687	0.0	0.0
12	94	C1orf162	51.57591	6.877517	0.0	0.0
12	95	AP1S2	51.46809	2.8972638	0.0	0.0
12	96	SLCO2B1	51.435577	8.29361	0.0	0.0
12	97	LTC4S	51.370975	4.663665	0.0	0.0
12	98	ARPC3	51.321854	1.7933762	0.0	0.0
12	99	MAF	51.08315	2.8893383	0.0	0.0
12	100	ARPC5	51.041798	2.056042	0.0	0.0
13	1	CLU	96.94168	2.3378036	0.0	0.0
13	2	C2orf40	96.622795	2.5487719	0.0	0.0
13	3	PCOLCE2	96.54733	1.9955105	0.0	0.0
13	4	FRZB	95.35901	2.6108754	0.0	0.0
13	5	CILP	93.06009	2.5453632	0.0	0.0
13	6	RPS4Y1	90.33012	2.1376257	0.0	0.0
13	7	COMP	82.405594	2.4001133	0.0	0.0
13	8	NDUFA4L2	81.24489	1.770007	0.0	0.0
13	9	FGFBP2	76.660164	2.4649417	0.0	0.0
13	10	PRELP	72.91959	1.7094404	0.0	0.0
13	11	ITM2C	71.119675	1.7523793	0.0	0.0
13	12	SOD3	70.30536	1.4795483	0.0	0.0
13	13	FBXO2	69.774055	1.6888275	0.0	0.0
13	14	SCRG1	69.741295	2.0228968	0.0	0.0
13	15	SERTAD4-AS1	69.63739	1.8539077	0.0	0.0
13	16	CHAD	66.90642	2.143438	0.0	0.0
13	17	AL078639.1	66.21066	1.903157	0.0	0.0
13	18	BHLHE41	65.44263	1.7913576	0.0	0.0
13	19	WWP2	64.936226	1.8116028	0.0	0.0
13	20	C9orf3	63.713074	1.6624086	0.0	0.0
13	21	DCN	63.634357	1.4203112	0.0	0.0
13	22	MAGED2	62.806732	1.3633072	0.0	0.0
13	23	NR1D1	62.699394	1.6379324	0.0	0.0
13	24	TCEAL2	60.128124	1.6049521	0.0	0.0
13	25	CD9	57.619946	1.0426569	0.0	0.0
13	26	IER3	57.199356	1.5659102	0.0	0.0
13	27	ADM	56.576332	1.4356284	0.0	0.0
13	28	FMOD	55.83318	1.3102863	0.0	0.0
13	29	RGS16	55.55606	1.4756813	0.0	0.0
13	30	PMEPA1	55.516544	1.2340595	0.0	0.0
13	31	GSTT2B	55.246517	1.715222	0.0	0.0
13	32	CILP2	54.710854	1.6038976	0.0	0.0
13	33	CRYAB	54.345802	1.4347993	0.0	0.0
13	34	GADD45B	53.827133	1.2138928	0.0	0.0
13	35	TPRG1	53.052036	2.1392531	0.0	0.0
13	36	SERPINA1	50.576828	1.6394101	0.0	0.0
13	37	HLA-C	50.135254	0.8185057	0.0	0.0
13	38	MT1E	49.210392	1.4290255	0.0	0.0
13	39	C12orf57	48.546642	0.7702401	0.0	0.0
13	40	TOMM7	47.797234	0.6907607	0.0	0.0
13	41	KCNMA1	47.722347	1.1993043	0.0	0.0
13	42	CKB	47.59888	1.509518	0.0	0.0
13	43	LDHA	47.31573	0.75864804	0.0	0.0
13	44	PPP1R3C	46.93882	1.4131912	0.0	0.0
13	45	CD8B2	46.67453	2.338655	0.0	0.0
13	46	SCX	46.33057	1.3590554	0.0	0.0
13	47	MT-ND5	46.300568	0.92270577	0.0	0.0
13	48	ID1	46.004616	1.1722041	0.0	0.0
13	49	RPS9	45.820663	0.5197904	0.0	0.0
13	50	MT1X	45.6814	1.3360411	0.0	0.0
13	51	GADD45G	45.628136	1.4787	0.0	0.0
13	52	RABAC1	45.501575	0.79363286	0.0	0.0
13	53	SNAI1	45.43584	1.2632079	0.0	0.0
13	54	SRSF5	45.285545	0.8201863	0.0	0.0
13	55	RPL37A	45.087593	0.5300359	0.0	0.0
13	56	MGLL	45.07811	1.344171	0.0	0.0
13	57	ID2	44.79615	0.9761335	0.0	0.0
13	58	HES1	44.45564	1.1598079	0.0	0.0
13	59	RPL15	44.431126	0.5225954	0.0	0.0
13	60	MFGE8	44.254765	0.91842365	0.0	0.0
13	61	NINJ1	44.12792	1.2126755	0.0	0.0
13	62	CRIP2	43.690594	1.0326363	0.0	0.0
13	63	BGN	43.665104	0.94029343	0.0	0.0
13	64	RPS14	43.60949	0.5212392	0.0	0.0
13	65	ANGPTL5	43.543213	1.2534845	0.0	0.0
13	66	LGALS3	43.39143	0.6577634	0.0	0.0
13	67	EPS8L2	43.06908	1.427832	0.0	0.0
13	68	SOD1	42.706165	0.6530346	0.0	0.0
13	69	MZT2B	42.52427	0.73875296	0.0	0.0
13	70	MGP	42.367153	1.0209559	0.0	0.0
13	71	RBP4	42.277935	1.2562969	0.0	0.0
13	72	ADIRF	42.10002	0.877307	0.0	0.0
13	73	RPS6	42.03209	0.45499635	0.0	0.0
13	74	CPAMD8	41.76659	1.8409075	0.0	0.0
13	75	H2AFJ	41.568375	0.80493236	0.0	0.0
13	76	SAP30	41.537083	1.0402123	0.0	0.0
13	77	RPS18	41.391685	0.4777393	0.0	0.0
13	78	ABI3BP	41.39143	1.0003605	0.0	0.0
13	79	LEFTY2	41.336567	2.4244323	0.0	0.0
13	80	RPL8	41.32785	0.43631938	0.0	0.0
13	81	RPL18	41.278893	0.4740404	0.0	0.0
13	82	HERPUD1	41.268627	0.8749127	0.0	0.0
13	83	RPS23	41.0726	0.4285476	0.0	0.0
13	84	TSPO	40.505943	0.70262396	0.0	0.0
13	85	EMP3	39.84869	0.94641495	0.0	0.0
13	86	FXYD6	39.384193	1.0012527	0.0	0.0
13	87	IER2	39.195076	0.8637685	0.0	0.0
13	88	BBS9	39.177315	1.8540947	0.0	0.0
13	89	S100A6	39.12991	0.5883771	0.0	0.0
13	90	DSTN	39.122776	0.57629496	0.0	0.0
13	91	RSRP1	39.04464	0.8523288	0.0	0.0
13	92	FOXC1	38.925907	0.8599419	0.0	0.0
13	93	GDF10	38.77999	1.6961173	0.0	0.0
13	94	PLP2	38.699955	0.77788013	0.0	0.0
13	95	SPINK2	38.54378	3.7382245	6.738443241654535e-308	1.407487729338814e-305
13	96	STC2	38.494843	1.576198	0.0	0.0
13	97	PTMS	38.387577	0.66466624	0.0	0.0
13	98	HIST1H4C	38.347794	1.0275302	0.0	0.0
13	99	FRMD4B	38.171875	1.1683965	2.0131539509192796e-308	4.228065748348272e-306
13	100	SCARA3	37.959267	0.95027614	2.6107966833297455e-305	5.4236463273693585e-303
14	1	COL1A1	71.95598	4.2331367	0.0	0.0
14	2	COL1A2	71.44709	3.34738	0.0	0.0
14	3	COL3A1	70.22463	3.8871615	0.0	0.0
14	4	COL5A2	65.33574	2.899504	0.0	0.0
14	5	SPARC	63.937794	2.829139	0.0	0.0
14	6	TGFBI	63.43606	3.2854714	0.0	0.0
14	7	COL5A1	59.216553	2.85134	0.0	0.0
14	8	TNC	58.562454	2.907002	0.0	0.0
14	9	ASPN	58.408356	2.9671316	0.0	0.0
14	10	MXRA5	57.138126	3.1411576	0.0	0.0
14	11	DPT	57.135464	2.8805094	0.0	0.0
14	12	COL6A1	53.327816	2.0914657	0.0	0.0
14	13	AEBP1	53.193336	2.1846068	0.0	0.0
14	14	ANGPTL2	52.32055	2.1176574	0.0	0.0
14	15	HTRA1	50.72495	2.1443367	0.0	0.0
14	16	COL6A2	49.802013	1.8663889	0.0	0.0
14	17	COL6A3	49.63905	2.303072	0.0	0.0
14	18	BGN	48.642372	1.7359635	0.0	0.0
14	19	DKK3	47.02797	2.418089	0.0	0.0
14	20	FN1	46.24593	2.2022095	0.0	0.0
14	21	ITGB1	45.96706	1.6218717	0.0	0.0
14	22	FNDC1	45.33579	3.0512295	0.0	0.0
14	23	NBL1	44.738594	1.896006	0.0	0.0
14	24	LGALS1	44.319572	1.7575305	0.0	0.0
14	25	EDIL3	43.284767	1.8475841	0.0	0.0
14	26	PCOLCE	43.136738	1.7553968	0.0	0.0
14	27	CTGF	42.566704	2.3801315	0.0	0.0
14	28	CCND1	41.23136	2.4448922	0.0	0.0
14	29	THY1	41.095467	2.3567278	0.0	0.0
14	30	CALU	40.676003	1.5195488	0.0	0.0
14	31	ECM1	40.367085	2.0192173	0.0	0.0
14	32	FAM114A1	40.248898	1.6131856	0.0	0.0
14	33	MXRA8	39.88384	1.5549729	0.0	0.0
14	34	TNFRSF12A	39.653717	2.290913	1.8781311783818526e-307	2.0511338903562266e-304
14	35	LRRC15	39.31771	3.7987137	2.0354317977524708e-290	2.0474301325602748e-287
14	36	LUM	38.957035	1.6605914	6.828887195242565e-295	7.054794166241941e-292
14	37	S100A10	38.709934	1.4312108	3.67728785625523e-298	3.9044625282638866e-295
14	38	LOXL2	38.61656	2.9303608	1.461820612751729e-285	1.362844661020051e-282
14	39	C12orf75	38.16809	2.440242	1.5638278204644394e-285	1.4232322526055412e-282
14	40	TPM1	38.133976	1.9015375	5.671542539860951e-289	5.558693385734486e-286
14	41	PPIC	37.943153	1.6394211	1.741427518984406e-287	1.6641081371414983e-284
14	42	S100A4	37.549015	1.6312755	1.8999263382041483e-280	1.688901961663148e-277
14	43	COL12A1	36.352165	2.026186	1.6194122833885963e-263	1.263273777964198e-260
14	44	TSPAN2	36.317963	2.0196133	7.933058395712318e-264	6.317358835785576e-261
14	45	P4HB	36.27915	1.2488848	2.767731009545459e-265	2.299864132801427e-262
14	46	MFGE8	36.015312	1.3280344	1.399650122393898e-261	1.070004525567687e-258
14	47	ABHD2	35.97824	1.9085107	1.231469208532371e-258	9.05224596671949e-256
14	48	FSTL1	35.612793	1.5403316	2.8514258447467346e-256	2.0564698394263996e-253
14	49	SCX	35.53855	1.7466999	6.926330330234392e-255	4.902815750794062e-252
14	50	FAP	35.453114	2.3641613	5.394324383525034e-249	3.4947907667095064e-246
14	51	CTSZ	35.31325	1.5117801	2.52687440503123e-252	1.7247722724627457e-249
14	52	AQP1	35.251217	1.8799192	1.0677109293050135e-250	7.160032028378042e-248
14	53	ATP1B1	34.949726	1.8933166	1.7637658594670033e-245	1.105216167414209e-242
14	54	CLEC11A	34.747322	1.9167292	1.925147154547241e-242	1.1868842715389313e-239
14	55	COL8A1	34.482285	2.196313	2.0636166095200257e-237	1.1951466860953555e-234
14	56	RCN3	34.322834	1.3682966	1.9672056251587592e-239	1.174913559626069e-236
14	57	SEPT7	34.201725	1.3564218	6.270477337768715e-238	3.6874265501364826e-235
14	58	RFLNB	34.02221	2.5245106	2.4503015509747744e-229	1.338004664063711e-226
14	59	SERPINE1	33.68667	1.8399401	8.929760428518372e-230	4.946828443763569e-227
14	60	PLOD2	33.41466	1.313725	5.103142158816388e-228	2.6720891216246247e-225
14	61	C1QTNF3	33.382107	2.492679	1.2064737250952109e-222	6.148833555738578e-220
14	62	LTBP1	33.309185	1.9717002	4.872055560509146e-224	2.5166142127689404e-221
14	63	POSTN	33.202312	4.7231526	7.629798554356055e-214	3.431075528725951e-211
14	64	LMNA	32.855778	1.2148708	4.738202088649238e-221	2.352117358915954e-218
14	65	TAGLN2	32.484505	1.1013242	1.945209279817236e-216	8.958274639967955e-214
14	66	ISLR	32.379414	1.4642279	1.0695398625464706e-214	4.866915679282891e-212
14	67	GAPDH	31.982853	0.8990952	1.3250175795666905e-209	5.821548501305422e-207
14	68	ADAMTS2	31.637392	2.0190003	3.043337051825357e-203	1.2508442523545423e-200
14	69	P4HA2	31.533876	1.4637727	2.8174732136309622e-204	1.1834625947014276e-201
14	70	CERCAM	31.39585	2.061894	3.6085987736768295e-200	1.352304701225717e-197
14	71	SPON2	31.395075	2.6117997	1.5776330740608967e-197	5.689004398387143e-195
14	72	MRC2	31.350357	1.5157349	5.173479516807663e-202	2.0599070942755843e-199
14	73	RGS3	31.299736	1.7560208	4.6426183559821737e-200	1.7229072236802194e-197
14	74	FMOD	31.276905	1.358544	5.023890279283777e-201	1.959522265666766e-198
14	75	CTSK	31.20829	1.3545856	1.3894831339910385e-200	5.364808415522571e-198
14	76	CTSD	31.049444	1.2526715	6.256857033134069e-199	2.2996356080241986e-196
14	77	HSPG2	31.042124	1.6341662	4.555212707036768e-198	1.6582709572740326e-195
14	78	COL8A2	30.973232	1.7526703	1.36014691110141e-196	4.7697482137559906e-194
14	79	FBN1	30.958502	1.6026697	2.6618557329734348e-197	9.509044255810895e-195
14	80	RABAC1	30.907074	0.95685023	3.060464018274839e-197	1.0831775614309023e-194
14	81	SERPINH1	30.865484	1.5452935	7.626630822505072e-196	2.5798259872516273e-193
14	82	FKBP10	30.85432	1.3757885	4.043211351199059e-196	1.3923217179120077e-193
14	83	ACTG1	30.841837	0.91097295	1.5144691268712641e-196	5.2626425368661085e-194
14	84	PPIB	30.762758	0.97821903	1.3261114043829955e-195	4.446428273783826e-193
14	85	TPPP3	30.758188	1.7260796	3.4135474921152036e-195	1.1346038203357525e-192
14	86	RRBP1	30.628565	1.1314726	5.3618382286412035e-194	1.7668181418239774e-191
14	87	ANTXR1	30.568253	1.6707464	5.03127701314011e-192	1.5635409150428258e-189
14	88	CCPG1	30.502916	1.1035831	1.5828806343267458e-192	5.084372215672733e-190
14	89	SERF2	30.486818	0.8121434	2.5475635861590936e-192	7.981809058798787e-190
14	90	LTBP2	30.446217	1.4507321	8.381921912838222e-192	2.5837950257768403e-189
14	91	PMEPA1	30.406725	1.1653068	4.419249050097555e-191	1.3513710055274317e-188
14	92	TMSB4X	30.341967	1.252934	4.641734507115946e-190	1.3906278811972618e-187
14	93	KDELR3	30.33752	1.5976479	1.5795798954071184e-189	4.644450917080131e-187
14	94	PXDN	30.31169	1.9311972	3.753069548733905e-188	1.0705770927671998e-185
14	95	ILK	30.189384	1.3969553	2.629821694279269e-188	7.615326094100816e-186
14	96	ANXA2	30.141544	1.0108131	2.784700872952101e-188	8.003188433663241e-186
14	97	ITGA11	30.067213	1.8512892	1.1204142073611807e-185	3.0590509044409836e-183
14	98	PKM	29.99982	0.9791231	1.3419313137433957e-186	3.7716163629799674e-184
14	99	PRDX4	29.998768	1.1055692	1.2153248867864622e-186	3.441079886853758e-184
14	100	CADM1	29.925396	2.116955	3.154254517333255e-183	8.490720047221573e-181
15	1	FMOD	116.1672	2.755248	0.0	0.0
15	2	SCRG1	114.22136	3.1141534	0.0	0.0
15	3	MGP	93.336426	2.3012109	0.0	0.0
15	4	CTGF	93.222534	3.1211975	0.0	0.0
15	5	CILP2	91.01316	2.8247564	0.0	0.0
15	6	BGN	88.81705	1.9809605	0.0	0.0
15	7	HTRA1	87.73028	2.5219395	0.0	0.0
15	8	CILP	86.80704	2.719315	0.0	0.0
15	9	LUM	84.49286	2.2482846	0.0	0.0
15	10	C2orf40	83.607475	2.50609	0.0	0.0
15	11	PRELP	83.12089	2.1593795	0.0	0.0
15	12	FIBIN	81.80293	2.3288078	0.0	0.0
15	13	COL2A1	81.798096	3.8670373	0.0	0.0
15	14	SBSPON	81.61667	3.140354	0.0	0.0
15	15	OGN	80.2142	2.519943	0.0	0.0
15	16	COMP	80.17304	2.5980163	0.0	0.0
15	17	SCX	78.10486	2.248798	0.0	0.0
15	18	NDUFA4L2	77.80738	1.841591	0.0	0.0
15	19	ACAN	74.71391	2.361713	0.0	0.0
15	20	SERPINA1	71.521454	2.3125603	0.0	0.0
15	21	CLU	70.53685	1.9795215	0.0	0.0
15	22	C9orf3	69.64629	1.9091718	0.0	0.0
15	23	TSPAN2	69.39024	2.3820279	0.0	0.0
15	24	ANGPTL2	68.35308	1.7640617	0.0	0.0
15	25	SPARC	67.07162	1.9000698	0.0	0.0
15	26	FN1	66.480835	2.1695015	0.0	0.0
15	27	PRDX4	66.210686	1.515357	0.0	0.0
15	28	CLEC3A	65.99813	3.8168645	0.0	0.0
15	29	GAPDH	65.41223	1.1386642	0.0	0.0
15	30	SMOC2	65.133705	2.3799334	0.0	0.0
15	31	FXYD6	63.931454	1.6458791	0.0	0.0
15	32	SLC29A1	63.76301	1.7396921	0.0	0.0
15	33	P4HB	63.657135	1.379608	0.0	0.0
15	34	S100A1	63.61753	2.519676	0.0	0.0
15	35	PMEPA1	63.22983	1.4880949	0.0	0.0
15	36	CYR61	62.963165	1.924168	0.0	0.0
15	37	COL9A3	62.753075	3.219393	0.0	0.0
15	38	ENO1	61.779488	1.2309483	0.0	0.0
15	39	MAGED2	61.47693	1.4334915	0.0	0.0
15	40	RGCC	61.129486	1.7554309	0.0	0.0
15	41	PKM	60.14772	1.1570463	0.0	0.0
15	42	PAPSS2	59.99762	1.9012854	0.0	0.0
15	43	COL11A1	59.740623	2.705119	0.0	0.0
15	44	ASPN	59.700356	1.9954269	0.0	0.0
15	45	FGFBP2	58.580814	2.1045725	0.0	0.0
15	46	TSPO	57.738033	1.1140405	0.0	0.0
15	47	SERPINA5	57.33691	2.2649825	0.0	0.0
15	48	DCN	57.31266	1.4539396	0.0	0.0
15	49	RPS4X	57.29756	0.7366095	0.0	0.0
15	50	PCOLCE2	57.241776	1.387148	0.0	0.0
15	51	PGAM1	57.223293	1.3134899	0.0	0.0
15	52	FBXO2	57.18067	1.5414407	0.0	0.0
15	53	COL3A1	57.07342	2.1263542	0.0	0.0
15	54	PLOD2	56.880867	1.3997985	0.0	0.0
15	55	COLGALT2	56.198734	1.9681275	0.0	0.0
15	56	VKORC1	56.15732	1.3317351	0.0	0.0
15	57	SSR4	55.693073	1.129796	0.0	0.0
15	58	NXPH4	55.264957	2.285915	0.0	0.0
15	59	CCPG1	54.922672	1.2227262	0.0	0.0
15	60	RABAC1	54.01174	1.0461894	0.0	0.0
15	61	XIST	53.645542	1.6772732	0.0	0.0
15	62	AL078639.1	53.35583	1.6950185	0.0	0.0
15	63	TNFRSF11B	53.342392	2.0203347	0.0	0.0
15	64	COL5A2	52.947952	1.6122919	0.0	0.0
15	65	SOD3	52.922478	1.2119758	0.0	0.0
15	66	HAPLN1	52.906128	1.9992157	0.0	0.0
15	67	RPL3	51.9139	0.6311631	0.0	0.0
15	68	CAPS	51.005714	1.6972784	0.0	0.0
15	69	COL5A1	50.487896	1.7036643	0.0	0.0
15	70	COL1A2	50.437893	1.544331	0.0	0.0
15	71	TMED9	49.967564	1.1147462	0.0	0.0
15	72	INHBA	49.84624	2.0254183	0.0	0.0
15	73	RRBP1	48.86108	1.1186318	0.0	0.0
15	74	CTSD	48.842834	1.2714295	0.0	0.0
15	75	MYDGF	48.77653	1.1462228	0.0	0.0
15	76	MIA	48.649364	2.0831764	0.0	0.0
15	77	NUCB2	48.45057	1.1656317	0.0	0.0
15	78	TIMP4	47.700775	1.4360507	0.0	0.0
15	79	SRPX2	47.296173	1.7432276	0.0	0.0
15	80	EPS8L2	47.12733	1.6378194	0.0	0.0
15	81	COL11A2	47.088	3.2677443	0.0	0.0
15	82	FKBP2	47.033524	1.3073683	0.0	0.0
15	83	ANKH	46.893494	1.285725	0.0	0.0
15	84	ITM2C	46.337368	1.2765951	0.0	0.0
15	85	ATP1B1	46.17579	1.627207	0.0	0.0
15	86	FGFRL1	45.463173	1.6256735	0.0	0.0
15	87	SPINT2	45.286865	1.9222184	0.0	0.0
15	88	ADAMTS6	45.063396	1.9725792	0.0	0.0
15	89	OAF	45.034348	1.4745442	0.0	0.0
15	90	DPT	44.992306	1.6533442	0.0	0.0
15	91	RPS9	44.906345	0.5652296	0.0	0.0
15	92	C1QTNF8	44.549347	3.6587818	0.0	0.0
15	93	VWA1	44.53691	1.4509505	0.0	0.0
15	94	KDELR3	44.432648	1.5023197	0.0	0.0
15	95	SLC16A3	44.3702	1.3775147	0.0	0.0
15	96	FXYD5	43.78896	0.94875354	0.0	0.0
15	97	GSTP1	43.589306	0.76725715	0.0	0.0
15	98	GABARAPL2	43.36173	0.8210867	0.0	0.0
15	99	TPI1	43.307236	0.8228093	0.0	0.0
15	100	DIXDC1	42.986984	1.222244	0.0	0.0
16	1	CHI3L2	120.8972	5.0869637	0.0	0.0
16	2	CTGF	85.453545	3.2021637	0.0	0.0
16	3	C2orf40	81.9152	2.7736576	0.0	0.0
16	4	FN1	68.088326	2.294268	0.0	0.0
16	5	SCRG1	65.53341	2.2274969	0.0	0.0
16	6	LUM	64.98877	1.9816391	0.0	0.0
16	7	MIA	60.15451	2.9294314	0.0	0.0
16	8	FMOD	56.210907	1.6652266	0.0	0.0
16	9	MT2A	56.037045	1.819861	0.0	0.0
16	10	CLU	52.32661	1.6351624	0.0	0.0
16	11	MINOS1	52.21725	1.7517456	0.0	0.0
16	12	ACAN	52.192135	1.9731166	0.0	0.0
16	13	HTRA1	49.843872	1.6663147	0.0	0.0
16	14	BGN	48.5117	1.2972361	0.0	0.0
16	15	RPS10	47.729687	1.1966708	0.0	0.0
16	16	RPS21	47.71974	0.97219205	0.0	0.0
16	17	MGP	47.631138	1.4110458	0.0	0.0
16	18	LTBP2	47.0236	1.6724529	0.0	0.0
16	19	AEBP1	46.367992	1.4674197	0.0	0.0
16	20	SOD3	46.195915	1.2525084	0.0	0.0
16	21	DCN	45.135952	1.2521281	0.0	0.0
16	22	OGN	42.9787	1.717419	0.0	0.0
16	23	RMRP	42.96546	2.4553523	0.0	0.0
16	24	CYR61	41.488968	1.5189565	0.0	0.0
16	25	COMP	41.41896	1.4855263	0.0	0.0
16	26	ANK3	41.173492	1.7065717	0.0	0.0
16	27	CHI3L1	40.385372	1.9518429	0.0	0.0
16	28	SMOC2	39.61889	1.7825683	0.0	0.0
16	29	FGFBP2	38.9282	1.6224096	0.0	0.0
16	30	CILP	38.616043	1.484098	1.73894127415672e-309	9.6332306178792e-307
16	31	MT1E	38.259544	1.3255441	9.352098153479052e-304	4.964924997480324e-301
16	32	RPS26	38.207226	0.8836094	4.172824171434268e-304	2.246507480688781e-301
16	33	AL078639.1	37.913574	1.4912207	4.927922684820835e-299	2.545471847359346e-296
16	34	TNC	36.730675	1.62977	1.3888584381375763e-281	6.3199672546869905e-279
16	35	MFGE8	35.87411	0.97100234	8.993681668537582e-270	3.997377768583495e-267
16	36	NRP2	35.434414	1.3024218	8.037329878835011e-263	3.41354330320655e-260
16	37	NDUFA4L2	35.32691	1.0141677	1.7155405165593405e-259	6.902612705785709e-257
16	38	MT1G	34.684326	1.8784198	5.943642298936326e-252	2.271897832345421e-249
16	39	LAG3	34.656532	1.3730584	9.370264489668917e-252	3.5114606848343597e-249
16	40	VCAM1	34.65481	2.0220392	1.954546717488058e-250	7.253455701870245e-248
16	41	SLC25A37	34.646553	1.1617943	1.9913376579093311e-252	7.76702965672717e-250
16	42	MT1F	34.37697	1.5166316	1.340525259201171e-247	4.83398467053826e-245
16	43	PLOD2	34.170364	1.0823102	7.158264331421784e-246	2.533495331520984e-243
16	44	PRELP	33.922707	1.0482011	1.623176302382458e-240	5.3486457743333685e-238
16	45	EDIL3	33.894905	1.1971693	6.303010633413781e-242	2.1133884074702488e-239
16	46	COL12A1	33.888985	1.5134753	9.784392203598725e-241	3.2521618051335445e-238
16	47	TSPAN2	32.69651	1.4658515	2.3538164363325992e-225	6.714349213610244e-223
16	48	CFH	32.514927	1.2783878	9.166554539858377e-224	2.5390027589242504e-221
16	49	SMIM37	32.345432	1.4990045	2.2074969905707423e-220	5.984352125360004e-218
16	50	NDUFC1	32.21562	0.9039079	1.4506815899760614e-219	3.877682034632516e-217
16	51	COL3A1	32.14192	1.3479364	8.044984827885616e-219	2.1354965282020817e-216
16	52	PLAC9	31.905144	0.9323303	8.510942776811008e-216	2.1981234912217834e-213
16	53	C9orf3	31.853035	1.1553662	5.940359035421724e-215	1.523921367583624e-212
16	54	COMMD6	31.839397	0.7206475	1.0148048686502839e-214	2.5859934199525634e-212
16	55	TMA7	31.20793	0.72294044	1.1060546027229757e-206	2.6097426626224092e-204
16	56	RPL36	31.184984	0.5862127	2.396245113445846e-206	5.619268295481842e-204
16	57	SEPT7	30.534761	0.9652035	2.0898693139861746e-198	4.726814476793345e-196
16	58	OSMR	30.371845	1.2054398	1.0720321107825507e-195	2.3824043838693146e-193
16	59	IGFBP3	30.20086	2.4414296	5.988029362117288e-192	1.3079224819289783e-189
16	60	ASPN	29.96278	1.235549	2.441036258699221e-191	5.301486929120399e-189
16	61	COL15A1	29.649656	1.1395793	3.3541655640381567e-187	7.122756917766362e-185
16	62	COL5A1	29.178007	1.2503561	2.1411429902609194e-181	4.133487356552191e-179
16	63	PET100	29.161272	1.088876	3.803553624555139e-181	7.305881092713348e-179
16	64	MT1X	28.951096	1.0588636	3.474704145813081e-178	6.264957135356566e-176
16	65	RGCC	28.816202	1.0279603	1.6812381365209308e-177	2.9751688208507435e-175
16	66	NAA38	28.6739	0.91941005	1.4576970262202392e-175	2.544247083572713e-173
16	67	LRP1	28.545412	0.7656188	2.692268526735671e-174	4.614765567979565e-172
16	68	MT1M	28.140812	1.005065	1.3732477831152254e-169	2.2241959009235754e-167
16	69	ITGA10	27.975111	1.0039581	1.6402160290881917e-167	2.6123173956611267e-165
16	70	COL1A2	27.777578	0.9957581	2.2838849260037444e-165	3.5778367791625875e-163
16	71	SAA1	27.727888	1.9466262	4.312643597877555e-164	6.673946918432052e-162
16	72	CP	27.503786	1.1878315	5.111516505120191e-162	7.784167605247578e-160
16	73	ROMO1	27.216124	0.8446195	7.53436846072522e-159	1.1162546513285302e-156
16	74	ATP5MD	27.157026	0.74774635	3.1745451715919536e-158	4.685089368298487e-156
16	75	MT-ND3	26.839357	0.788418	2.275449251204627e-154	3.1743347510235643e-152
16	76	RPS28	26.822786	0.448156	1.6026884259922914e-154	2.2439986225322103e-152
16	77	TNNT3	26.49506	1.8883916	5.495303842225351e-150	7.370262949656906e-148
16	78	PART1	26.394735	1.3960117	2.086223425599346e-149	2.788244902801028e-147
16	79	ZNF277	26.175634	1.5167844	7.559773798582889e-147	9.729454332560012e-145
16	80	POLR2L	26.137781	0.8334296	5.22653334159532e-147	6.772169845733543e-145
16	81	IFITM3	26.002234	0.6475241	1.161187111981289e-145	1.4648586194182438e-143
16	82	ATP5F1E	25.742195	0.65855277	7.538407809395919e-143	9.265212222069119e-141
16	83	OST4	25.454445	0.63514274	9.63823468469101e-140	1.14059406373879e-137
16	84	HAPLN1	25.432732	1.1795354	2.2722472515416358e-139	2.6642447528505363e-137
16	85	SEC61G	25.393246	0.6895995	3.912874113786742e-139	4.559929881871477e-137
16	86	PTTG1IP	25.280817	0.7725032	7.300263037342103e-138	8.404977540342306e-136
16	87	CD109	25.263271	0.91020113	1.1304255626074372e-137	1.2936942127277449e-135
16	88	SERF2	25.105803	0.5251315	4.2140701036662634e-136	4.779780879600571e-134
16	89	RPL41	24.992004	0.38509795	7.630236193599834e-135	8.503153010616911e-133
16	90	COX7A1	24.917767	0.7552205	4.2976244132381994e-134	4.761518712220781e-132
16	91	SPOCK1	24.800587	1.5927267	2.227094395551089e-132	2.40475864902669e-130
