fibro_leiden	rank	gene	score	logfoldchanges	pvals	pvals_adj
9	107	ZNF277	13.503326	2.290581	1.2478411186614142e-37	4.297070172947198e-35
9	108	TAGLN2	13.4314165	1.0805082	2.0891061385929636e-37	7.129820807283701e-35
9	109	CST3	13.426895	0.88559175	2.5645304689358817e-36	8.378342961077362e-34
9	110	MGST3	13.381264	0.955533	6.2116417055306304e-37	2.0646416743669813e-34
9	111	CXCL2	13.212165	3.223701	1.4156950000523e-35	4.5094604734999256e-33
9	112	MYL6	13.094228	0.85791	3.902689642273413e-35	1.2227574498873685e-32
9	113	ELOB	13.064958	0.9932904	8.214742822444707e-36	2.6610197427553092e-33
9	114	DPT	13.02402	1.5363845	2.2615131575944143e-35	7.14413875503214e-33
9	115	RGS5	13.003606	4.266818	4.134444106741161e-34	1.244370012095072e-31
9	116	STMP1	12.986024	1.3421394	1.3226900594450314e-35	4.248613851447637e-33
9	117	PCOLCE	12.915969	1.2866691	7.156506026349746e-35	2.223986067895876e-32
9	118	COL12A1	12.819981	1.6443802	8.288111518286279e-35	2.554877215120764e-32
9	119	B4GALT1	12.781338	1.7789981	1.8972478894051496e-34	5.801632265969796e-32
9	120	CCL3	12.778294	6.1491847	1.7498445134192616e-32	4.8821939183166316e-30
10	1	CCN2	166.41779	5.886152	0.0	0.0
10	2	RPL17	123.7654	3.5871391	0.0	0.0
10	3	EEF1G	123.1805	3.5668216	0.0	0.0
10	4	NME2	112.75585	3.3976302	0.0	0.0
10	5	ECRG4	103.53255	4.0940876	0.0	0.0
10	6	CRIP1	102.19811	3.2822886	0.0	0.0
10	7	SNHG29	99.7875	3.254218	0.0	0.0
10	8	GABARAP	97.74605	2.919633	0.0	0.0
10	9	RPS17	95.82858	2.7098885	0.0	0.0
10	10	RNASEK	90.11211	2.7862659	0.0	0.0
10	11	SNHG5	89.296234	3.0054193	0.0	0.0
10	12	MIF	87.72996	2.1179378	0.0	0.0
10	13	SEPTIN7	86.43329	2.9066162	0.0	0.0
10	14	AOPEP	84.793724	3.3735025	0.0	0.0
10	15	LINC00632	83.31064	2.915072	0.0	0.0
10	16	SNHG6	80.981735	2.8043842	0.0	0.0
10	17	CCN1	79.123886	3.3251095	0.0	0.0
10	18	MICOS10	78.23612	2.843137	0.0	0.0
10	19	CILP	77.65736	2.6564314	0.0	0.0
10	20	GAS5	73.45729	2.6670215	0.0	0.0
10	21	LUM	71.780396	1.9766848	0.0	0.0
10	22	OGN	69.4594	2.5147378	0.0	0.0
10	23	RPL36A	69.30569	1.7497126	0.0	0.0
10	24	ASPN	67.85873	2.517171	0.0	0.0
10	25	CDK2AP1	66.98423	2.8069384	0.0	0.0
10	26	FMOD	66.6358	1.8100154	0.0	0.0
10	27	TOMM6	65.80038	2.6025145	0.0	0.0
10	28	ATP6V0C	64.082405	2.424961	0.0	0.0
10	29	MAGI2-AS3	61.68585	2.4813445	0.0	0.0
10	30	CIAO2B	58.093853	2.409414	0.0	0.0
10	31	RNASE4	58.01052	2.2449431	0.0	0.0
10	32	TRAPPC5	56.846756	2.522436	0.0	0.0
10	33	NDUFA13	56.580135	1.5782784	0.0	0.0
10	34	DANCR	56.549667	2.5418844	0.0	0.0
10	35	MRPS24	55.519455	2.2606924	0.0	0.0
10	36	PRELP	53.94106	1.4431924	0.0	0.0
10	37	H19	53.419487	3.9986348	0.0	0.0
10	38	CLU	53.383453	1.4435967	0.0	0.0
10	39	SCRG1	53.03689	1.8260128	0.0	0.0
10	40	DCN	52.52028	1.0250009	0.0	0.0
10	41	GNG10	52.037727	2.416367	0.0	0.0
10	42	CD109	51.94333	1.6264353	0.0	0.0
10	43	RBIS	50.911877	2.2026234	0.0	0.0
10	44	SNHG32	50.856125	2.212842	0.0	0.0
10	45	LINC01578	49.89449	1.9483353	0.0	0.0
10	46	KRTCAP2	49.614166	1.3600218	0.0	0.0
10	47	AL627171.2	48.53009	2.6261194	0.0	0.0
10	48	NDUFA4L2	47.985027	1.2637646	0.0	0.0
10	49	MICOS13	47.903893	2.3743834	0.0	0.0
10	50	PLCG2	47.324173	1.6195898	0.0	0.0
10	51	SEPTIN2	46.68844	2.2200582	0.0	0.0
10	52	SEPTIN10	46.399445	2.3926349	0.0	0.0
10	53	C18orf32	46.22587	1.8266534	0.0	0.0
10	54	PLOD2	43.941833	1.2536899	0.0	0.0
10	55	RGCC	43.902824	1.4755594	0.0	0.0
10	56	AK1	43.824635	1.6249236	0.0	0.0
10	57	CD59	43.754242	1.1194875	0.0	0.0
10	58	FN1	43.270515	1.5867903	0.0	0.0
10	59	SNHG14	42.39627	3.124099	0.0	0.0
10	60	RPL27A	42.167355	0.8697314	0.0	0.0
10	61	COL5A2	41.645985	1.4592335	0.0	0.0
10	62	TRPS1	41.63912	1.2470657	0.0	0.0
10	63	S100A4	41.126972	1.2794697	0.0	0.0
10	64	TMEM35B	41.12426	2.1058547	0.0	0.0
10	65	CCPG1	41.031292	1.069288	0.0	0.0
10	66	RPL13A	40.79711	0.66918284	0.0	0.0
10	67	TLE5	40.770676	2.0892441	0.0	0.0
10	68	COMP	40.589283	1.3659198	0.0	0.0
10	69	MIR100HG	40.433826	2.450825	0.0	0.0
10	70	COL3A1	40.42912	1.72578	0.0	0.0
10	71	POLD4	40.347664	1.8950454	0.0	0.0
10	72	SNHG16	40.05999	2.0517356	0.0	0.0
10	73	TSPAN2	39.98355	1.6433712	0.0	0.0
10	74	ECM2	39.492622	1.3961483	0.0	0.0
10	75	SEPTIN6	39.29789	2.4808578	0.0	0.0
10	76	MXRA5	39.11029	1.8317667	0.0	0.0
10	77	DIXDC1	38.907986	1.272872	0.0	0.0
10	78	POGLUT3	38.701874	2.5692463	2.3816493697292635e-304	8.429274584123275e-302
10	79	COX16	38.62994	1.748694	2.1548684768537012e-307	7.697915201799614e-305
10	80	P4HA1	38.271175	1.1133903	7.394800375718037e-304	2.5932004546921675e-301
10	81	SOX5	38.077545	1.3262099	1.355863486570202e-300	4.669056388347694e-298
10	82	OMD	37.997025	1.5706159	2.2843542061405014e-298	7.796174569242369e-296
10	83	A2M	37.74419	1.5429796	2.5094570792791444e-295	8.488627203395223e-293
10	84	RO60	37.631752	2.1175354	3.7317286709413694e-291	1.2403617105918513e-288
10	85	OIP5-AS1	37.6256	2.284828	2.706771885413617e-290	8.919280047245697e-288
10	86	UBE2V1	37.622375	1.845977	3.3100021852171353e-292	1.109837925681928e-289
10	87	GLI3	37.21001	1.5586175	9.429497863056482e-287	3.054518019639584e-284
10	88	FRMD4B	37.062725	1.395151	1.8285076963726407e-285	5.873351108079648e-283
10	89	RPS20	37.008133	0.73664993	4.39032481241426e-284	1.386907236609278e-281
10	90	COA8	36.98439	2.316816	9.666335284207196e-281	2.979725805673676e-278
10	91	BGN	36.80977	0.9286839	2.5658952172457375e-279	7.846302302720085e-277
10	92	SEPTIN11	36.744347	2.1487758	1.771124585603155e-278	5.372973504769444e-276
10	93	EDIL3	36.446568	1.2435989	7.188135378553973e-277	2.1634589504712367e-274
10	94	FGFBP2	36.38425	1.5341808	3.9084684872513e-276	1.1671664020054194e-273
10	95	COLGALT2	35.94958	1.4925164	3.4587220262916635e-269	1.0092075628471186e-266
10	96	NGRN	35.94596	1.702723	1.216766854945852e-268	3.49696964386844e-266
10	97	TNC	35.89658	1.6219257	8.425132596498478e-269	2.439714154307256e-266
10	98	CRYAB	35.70821	1.1651651	1.763946298418886e-266	5.031722635131605e-264
10	99	DST	35.65825	1.0281959	7.505043974836995e-266	2.1249837103271802e-263
10	100	TXNDC5	35.558666	2.050756	6.456924911976544e-262	1.78847462199559e-259
10	101	PPP3CA	35.530792	0.99839354	4.962992648327681e-264	1.3948928749240976e-261
10	102	PSMA6	35.408867	1.7731447	9.056792003235367e-261	2.4727629823690617e-258
10	103	ANGPTL2	35.323124	1.1031777	4.267433715295013e-261	1.173513570744148e-258
10	104	RAPH1	35.249977	1.4263675	3.0231389791021725e-259	8.195493924624215e-257
10	105	CFB	35.235783	1.7953572	4.04169726590091e-258	1.0879565936041998e-255
10	106	PAPSS2	35.09188	1.3590374	1.92403799906007e-257	5.14296702629875e-255
10	107	C17orf49	34.29273	1.993368	2.848639028418205e-244	7.116756746552776e-242
10	108	SERPINE1	34.256325	1.363455	5.049155582225221e-246	1.304046776857952e-243
10	109	CZIB	33.97706	2.0219204	2.121896119424315e-240	5.232732727024194e-238
10	110	AL590822.3	33.926575	3.2119224	2.1531268917193406e-236	5.143820144317505e-234
10	111	PSMD9	33.89048	1.5555122	3.44677626203818e-240	8.445485630778679e-238
10	112	TUG1	33.88472	2.2521448	3.3105738792029116e-238	8.060087640678477e-236
10	113	CA9	33.70167	1.6338035	9.885577812630103e-238	2.3915590272783104e-235
10	114	DDX39B	33.630657	1.4151087	2.2116057748259908e-237	5.3167559205628104e-235
10	115	EIF4A1	33.441216	0.9162152	2.6253025151444437e-235	6.232892132849766e-233
10	116	LINC-PINT	33.27369	2.131271	9.96480625247268e-231	2.3084530557243377e-228
10	117	PMEPA1	33.257828	0.9274502	2.3138850405708633e-232	5.393045231145164e-230
10	118	RPS11	32.996975	0.5355509	4.032974735433611e-229	9.230923729773313e-227
10	119	TGFBI	32.843475	1.5553001	7.829639335884881e-227	1.7814293688979982e-224
10	120	DBNDD2	32.801167	2.0336397	5.941250846580884e-225	1.3358727785865158e-222
11	1	PRG4	106.72258	6.4416175	0.0	0.0
11	2	SPARCL1	94.49537	4.6165934	0.0	0.0
11	3	ITGBL1	82.74952	4.2500668	0.0	0.0
11	4	CRIP1	80.84154	3.7514532	0.0	0.0
11	5	ITGB8	76.24343	4.246215	0.0	0.0
11	6	CFI	74.73932	3.969999	0.0	0.0
11	7	TIMP3	73.94594	3.4912856	0.0	0.0
11	8	MICOS10	72.28635	3.3712518	0.0	0.0
11	9	TMEM196	71.725815	4.8083544	0.0	0.0
11	10	ZNF385B	70.28274	4.249269	0.0	0.0
11	11	AK1	70.12674	3.1327856	0.0	0.0
11	12	ECRG4	68.64725	3.8483248	0.0	0.0
11	13	NME2	67.3421	3.0838134	0.0	0.0
11	14	CLIC5	66.062355	5.7901015	0.0	0.0
11	15	APLP2	65.87399	2.3015513	0.0	0.0
11	16	SCARA5	64.90749	3.6902874	0.0	0.0
11	17	COLEC12	64.32802	2.802545	0.0	0.0
11	18	EEF1G	63.959118	2.9680786	0.0	0.0
11	19	TPPP3	62.497025	3.361907	0.0	0.0
11	20	CREB5	60.061348	2.7707913	0.0	0.0
11	21	MAGI2-AS3	60.00269	3.0485928	0.0	0.0
11	22	TMSB4X	58.022186	2.333958	0.0	0.0
11	23	DNASE1L3	57.976986	6.005669	0.0	0.0
11	24	CRTAC1	57.861206	2.1596017	0.0	0.0
11	25	FN1	57.829636	2.7152386	0.0	0.0
11	26	SNHG29	57.431835	2.809945	0.0	0.0
11	27	HTRA1	56.87297	2.708193	0.0	0.0
11	28	SEPTIN7	56.538998	2.7513356	0.0	0.0
11	29	HBEGF	56.097153	3.395264	0.0	0.0
11	30	SEPTIN2	55.904346	3.1875918	0.0	0.0
11	31	GABARAP	55.638336	2.5262408	0.0	0.0
11	32	RPL17	54.98021	2.624997	0.0	0.0
11	33	THBS4	54.780853	2.4438303	0.0	0.0
11	34	SMIM14	54.476116	2.224866	0.0	0.0
11	35	S100A4	54.409122	2.4290633	0.0	0.0
11	36	PLA2G2A	53.237347	3.4819357	0.0	0.0
11	37	APP	53.110203	2.465841	0.0	0.0
11	38	CCDC80	53.012066	2.2944784	0.0	0.0
11	39	GFPT2	52.777214	2.9246624	0.0	0.0
11	40	SNHG5	52.686916	2.6357324	0.0	0.0
11	41	SEMA3C	52.377525	2.9059322	0.0	0.0
11	42	RNASEK	51.51625	2.3902662	0.0	0.0
11	43	ITM2B	50.506573	1.267554	0.0	0.0
11	44	TFPI	50.064198	3.085862	0.0	0.0
11	45	HAS1	49.66355	3.719769	0.0	0.0
11	46	CCN2	48.877213	3.0845225	0.0	0.0
11	47	LINC01578	48.8476	2.6019516	0.0	0.0
11	48	BMERB1	48.628155	3.9275274	0.0	0.0
11	49	TOMM6	47.97106	2.5814238	0.0	0.0
11	50	SEMA3A	47.90955	4.35927	0.0	0.0
11	51	HHIP	47.775925	5.3279643	0.0	0.0
11	52	S100A10	47.722317	1.7232269	0.0	0.0
11	53	ZEB2	47.40246	2.5444245	0.0	0.0
11	54	APBB1IP	47.310486	3.4408007	0.0	0.0
11	55	F5	45.867115	3.1384764	0.0	0.0
11	56	NTN4	45.2734	2.820112	0.0	0.0
11	57	LIMA1	45.25304	2.0022893	0.0	0.0
11	58	ATP6V0C	45.25127	2.4658737	0.0	0.0
11	59	PDGFD	45.141216	2.8790882	0.0	0.0
11	60	SOX5	45.05378	2.0830185	0.0	0.0
11	61	TSPAN15	44.38534	3.9812324	0.0	0.0
11	62	ARPC1B	44.368294	1.9841441	0.0	0.0
11	63	DAB2	43.952705	1.8875724	0.0	0.0
11	64	SORBS2	43.912533	3.0646374	0.0	0.0
11	65	RPS17	43.72638	1.9898556	0.0	0.0
11	66	TMEM100	43.700233	2.6342902	0.0	0.0
11	67	EML1	43.44598	2.6831193	0.0	0.0
11	68	HTRA4	43.39193	5.1642003	0.0	0.0
11	69	GABRA4	43.334637	4.424856	0.0	0.0
11	70	FGF10	42.90294	3.5897632	0.0	0.0
11	71	DLX4	42.758152	2.9720533	0.0	0.0
11	72	NBL1	42.656487	1.7749239	0.0	0.0
11	73	SNHG6	41.7216	2.1833186	0.0	0.0
11	74	C11orf96	41.557755	2.481854	0.0	0.0
11	75	VCAM1	41.536594	2.9628842	0.0	0.0
11	76	GAS5	40.9944	2.1835976	0.0	0.0
11	77	CALD1	40.874615	1.5453264	0.0	0.0
11	78	CAV1	40.723988	1.4380367	0.0	0.0
11	79	EFHD2	40.201664	2.7306714	4.703980188923388e-300	1.6345903521946144e-297
11	80	TNXB	40.143127	1.9607093	1.9202512729682e-310	7.414109561407814e-308
11	81	EMP3	40.126247	1.6013138	8.5607614463611e-310	3.2398667873832383e-307
11	82	ARL2	39.851513	1.6991389	3.557432110257176e-306	1.3331302449261795e-303
11	83	PPIC	39.81429	1.7716918	5.5108291969754144e-306	2.0451061672348373e-303
11	84	IGFBP4	39.792713	2.1218061	8.4562627533929e-304	3.108001802747021e-301
11	85	MTRNR2L12	39.700195	1.700643	1.962587441016962e-300	6.882380031691041e-298
11	86	LAMA4	39.630795	2.6687827	4.2946720431789506e-296	1.4657102158792162e-293
11	87	PPM1L	39.133575	3.2215385	2.0673868489491324e-284	6.754170505489883e-282
11	88	PCSK6	39.08608	4.2702847	1.0996052379904223e-276	3.3358183029322143e-274
11	89	NDUFA13	39.07778	1.5915267	5.112506377858668e-296	1.7293844582944223e-293
11	90	BTC	38.93152	3.455288	2.753413790563553e-279	8.4197190984401e-277
11	91	CLEC3B	38.909664	2.8545601	1.9637104144017204e-285	6.52703190261664e-283
11	92	HHIP-AS1	38.700615	3.9834406	7.785463355924062e-273	2.289165779360318e-270
11	93	GPR1	38.57059	5.1815505	7.867649902723648e-267	2.163547121451142e-264
11	94	CSF1	38.520454	2.5948532	2.262352618681258e-282	7.2063472080393665e-280
11	95	MT-CYB	38.47405	1.7337906	5.041987133745486e-285	1.6614216913817884e-282
11	96	TLE5	38.46286	2.5494113	3.5233616409388394e-283	1.1413302996885272e-280
11	97	SEMA3E	38.342422	2.1976392	2.1589748483446024e-282	6.934844924632275e-280
11	98	PHACTR2	38.258373	2.216336	2.9574303437060574e-281	9.265968644083635e-279
11	99	CIAO2B	38.05605	2.224539	3.478120365688769e-281	1.0808753890901425e-278
11	100	CYP1B1	37.87534	2.0877047	4.2854725013172483e-280	1.3210314587931493e-277
11	101	FAM49A	37.766163	2.256277	7.818002268312165e-274	2.3346509273747202e-271
11	102	STEAP4	37.74476	2.8548882	8.280519765083047e-272	2.397837784094957e-269
11	103	RBIS	37.728127	2.2575464	1.5967739727216617e-276	4.805912467189984e-274
11	104	FGL2	37.670532	3.0767229	1.1493575633254643e-267	3.183553876851634e-265
11	105	MT-CO1	37.60936	1.6081631	3.6858302495558676e-272	1.0754746218246067e-269
11	106	FYN	37.58115	2.264876	2.213400003518561e-273	6.558527266239804e-271
11	107	NDNF	37.3497	2.775271	1.1779306417963965e-263	3.1486168427989834e-261
11	108	ARL4D	37.31387	2.0254123	4.5790956263654565e-270	1.3062041135984568e-267
11	109	PSMA6	37.30014	2.3907557	3.050169095557316e-268	8.572769375631092e-266
11	110	TRAPPC5	37.12309	2.2991934	1.024808920116842e-267	2.8592916906968006e-265
11	111	PLAC9	36.745026	1.447082	1.17184617792218e-263	3.1486168427989834e-261
11	112	SEMA5A	36.716373	4.1718717	9.309816381127987e-249	2.341173824685764e-246
11	113	PCOLCE	36.643417	1.6326149	7.464584224387447e-264	2.0235905488864238e-261
11	114	EPB41L3	35.87121	3.4167871	1.204432261471795e-242	2.859516693322851e-240
11	115	RELL1	35.77001	3.4021633	1.5489715890847477e-240	3.588356970980327e-238
11	116	PLEKHA1	35.739285	1.7669467	2.713316576843375e-251	7.055361417228651e-249
11	117	COL4A2	35.704556	2.5684588	4.668992240110148e-247	1.1440228165767327e-244
11	118	CD164	35.632614	1.4703146	6.4085049585276944e-251	1.6551263076673149e-248
11	119	SLC2A12	35.605553	3.3929145	8.077160325085426e-239	1.837746287298008e-236
11	120	UAP1	35.55055	1.4661206	3.8861902104988134e-250	9.969512389671587e-248
12	1	PCOLCE2	64.20119	1.5435561	0.0	0.0
12	2	FHL1	60.577423	1.8325405	0.0	0.0
12	3	FRZB	54.654293	1.960398	0.0	0.0
12	4	CD9	54.59715	1.2072086	0.0	0.0
12	5	RPS4Y1	53.526306	1.7219226	0.0	0.0
12	6	S100A6	52.843132	0.992048	0.0	0.0
12	7	C2orf40	52.368317	1.8261691	0.0	0.0
12	8	CILP	47.097443	1.678238	0.0	0.0
12	9	ANXA2	45.04847	1.0407685	0.0	0.0
12	10	MGLL	44.855297	1.6595592	0.0	0.0
12	11	CLU	44.298088	1.2252253	0.0	0.0
12	12	COMP	44.08646	1.5083541	0.0	0.0
12	13	SERTAD4-AS1	43.777767	1.4758526	0.0	0.0
12	14	NR1D1	43.294884	1.3921443	0.0	0.0
12	15	GADD45G	42.541542	1.6846753	0.0	0.0
12	16	SPINK2	42.49333	4.4663157	0.0	0.0
12	17	VIM	42.27863	0.6257604	0.0	0.0
12	18	IGFBP7	41.20592	1.2366223	0.0	0.0
12	19	IER3	40.948837	1.4115785	0.0	0.0
12	20	PRELP	40.215023	1.0493356	0.0	0.0
12	21	MTRNR2L12	38.453663	1.1924503	2.1951017821576743e-307	1.6135686638691335e-304
12	22	MT-ND5	38.31526	0.98813057	5.579764765498282e-305	3.9496468221556723e-302
12	23	IGFBP6	37.73446	1.380904	1.0426560825496407e-296	6.871463120582323e-294
12	24	VCAN	37.711555	1.3857919	1.9670266338938603e-296	1.2743665432874393e-293
12	25	HES1	37.686363	1.213296	4.3909097213048543e-296	2.797302219785946e-293
12	26	CRIP2	37.64343	1.1125981	1.888223082902008e-295	1.1832039200138746e-292
12	27	DCN	37.510605	0.708705	1.1843656429798066e-290	7.185903545596846e-288
12	28	DSTN	36.914234	0.6380533	1.6728953109838614e-284	9.991367244851113e-282
12	29	MYOC	36.880547	2.12457	2.2719701389092867e-282	1.3158149483283117e-279
12	30	ITM2C	36.12486	1.1198357	2.854531988947558e-273	1.5813279818192965e-270
12	31	CRYAB	36.027473	1.1652528	6.878032145054825e-272	3.755798581608223e-269
12	32	MT-ND1	35.783157	0.9801711	1.2905221063959867e-267	6.666069864173e-265
12	33	AL078639.1	35.761986	1.32401	5.456900326424757e-268	2.857322713387122e-265
12	34	C12orf57	35.37646	0.6725209	1.4652817126350985e-262	7.180631818431282e-260
12	35	TUBA1A	35.30962	1.1643763	1.363457337170634e-261	6.59706243746966e-259
12	36	C9orf3	34.841274	1.1682951	4.0747794050323617e-255	1.9228934318266297e-252
12	37	TPRG1	34.705032	1.699839	1.7853531770973454e-251	8.028628216631639e-249
12	38	RBP4	34.665413	1.2141304	1.1210352139377979e-252	5.225664636287608e-250
12	39	GADD45B	34.645023	1.0195217	2.2767936622278883e-252	1.0485320595782988e-249
12	40	FBLN1	34.63897	1.1005453	3.6872406414293712e-252	1.677870074738051e-249
12	41	ANGPTL5	34.197548	1.1728505	5.071045678723389e-246	2.2539029072502654e-243
12	42	S100A10	34.05503	0.88136595	5.432145243969824e-244	2.386647354086236e-241
12	43	ADM	33.986935	1.1019651	2.386187075012011e-243	1.0364728949461263e-240
12	44	GSN	33.402042	1.042386	3.6835342939615984e-235	1.5472463170592105e-232
12	45	TUBB2A	33.380962	1.0551456	6.175234825793479e-235	2.5656758258818475e-232
12	46	RABAC1	33.070892	0.71194166	8.249322115952591e-231	3.284605089168457e-228
12	47	ADIRF	32.905827	0.8510055	1.0015799679535764e-228	3.946844607737887e-226
12	48	CKB	32.58602	1.2533318	3.6227077093278063e-224	1.3710334602113472e-221
12	49	LMO2	32.18788	1.709932	1.1794781833555104e-217	4.2532428377906634e-215
12	50	CD8B2	31.487549	1.8749123	1.4542183805912176e-208	5.099637007313642e-206
12	51	C19orf70	31.288252	1.0814252	1.0780045337777343e-207	3.745967754465465e-205
12	52	CYR61	30.89026	1.0632355	1.5250486671824154e-202	5.204773236998272e-200
12	53	TUBA1B	30.808685	0.7387354	1.0346314951170017e-201	3.4998012627745375e-199
12	54	LEFTY2	30.766548	2.0848572	2.4395023167454037e-199	7.835927441619858e-197
12	55	SNAI1	30.714006	1.0718559	2.739783576494762e-200	8.950896361362033e-198
12	56	RGS16	30.59252	1.0539888	6.02270116870748e-199	1.9184310789389557e-196
12	57	RPS9	30.280575	0.44479397	5.881919145119341e-195	1.8131490113148525e-192
12	58	TRIM29	30.237564	1.777966	2.558152616853727e-193	7.699435088709989e-191
12	59	ID2	30.237429	0.8304411	1.3048530169940983e-194	3.958468390601779e-192
12	60	PALMD	30.073381	1.0931476	2.1766645721633836e-192	6.449676481114199e-190
12	61	NDUFA4L2	29.463697	0.8269176	1.2493300043365155e-184	3.5905556455457875e-182
12	62	EMP3	29.439003	0.88765204	9.880274449939833e-185	2.8610879588977285e-182
12	63	HEBP2	29.086067	0.8188256	1.291119915931137e-180	3.6023188077775023e-178
12	64	MINOS1	29.025593	0.9687383	6.413236537264512e-180	1.776373575365208e-177
12	65	JUN	28.969124	0.78275126	6.545783216568859e-179	1.7871858405009147e-176
12	66	CALM1	28.96737	0.6272279	4.629622488305958e-179	1.273112877647532e-176
12	67	SGCA	28.951647	1.2127007	1.292805360403877e-178	3.504694474899134e-176
12	68	S100A4	28.86535	0.9305797	1.4420681070093748e-177	3.8818036142483337e-175
12	69	RPL35	28.620039	0.44854078	4.789630638061021e-175	1.262612700063755e-172
12	70	SEPT7	28.58855	0.8421791	1.1361590661297243e-174	2.974557818064561e-172
12	71	DDIT3	28.442944	0.91942406	5.2264983770751944e-173	1.3318511597688148e-170
12	72	AES	28.398859	1.1132812	2.273646931793512e-172	5.7176237053207366e-170
12	73	RPS14	28.243546	0.43960387	1.1044409115619869e-170	2.7236225421642183e-168
12	74	MBNL1-AS1	28.217056	1.4803362	1.0599410480930232e-169	2.597127347583828e-167
12	75	TNFAIP8L1	28.21499	3.0512025	1.5317805330365376e-167	3.705745512328393e-165
12	76	HOXD9	28.095888	1.4896979	2.7618169072228292e-168	6.724056653610536e-166
12	77	RRBP1	27.845854	0.7520078	4.163568795421307e-166	9.88498469789963e-164
12	78	SRSF5	27.715054	0.6396357	1.2478338611720802e-164	2.9083659456976583e-162
12	79	MAGED2	27.207672	0.7779476	7.003161453678859e-159	1.574640255326004e-156
12	80	LGALS3	26.976635	0.50511	2.7948263694323094e-156	6.17511232053067e-154
12	81	IER2	26.910654	0.75370324	1.4640297593221328e-155	3.197775629733097e-153
12	82	YWHAH	26.699148	0.91902304	5.204272015768185e-153	1.1051560751706841e-150
12	83	PPP1R3C	26.636902	0.99758625	2.0596671085850347e-152	4.325753602118372e-150
12	84	PLCG2	26.561562	0.9063252	1.2323205022802009e-151	2.574001031648e-149
12	85	FABP5	26.55364	1.6383893	6.472957658325645e-151	1.3374180190910242e-148
12	86	CHAD	26.497824	1.1115966	5.9024503987124944e-151	1.2261699132629696e-148
12	87	THBS1	26.379818	1.1308157	1.5058138461953379e-149	3.0779801313888017e-147
12	88	FKBP2	26.338812	0.8613903	2.925291207637361e-149	5.885070058985815e-147
12	89	NOP53	26.286499	0.60029554	1.0875888317728736e-148	2.17654426731342e-146
12	90	ID1	26.202076	0.8483653	9.113421010387793e-148	1.7956257974281596e-145
12	91	LGALS1	26.193188	0.70067894	1.260205341293579e-147	2.470260972595167e-145
12	92	PLP2	26.165918	0.6499103	2.228662960703463e-147	4.346347602547406e-145
12	93	DYNLL1	25.87721	0.5433284	3.164033054623914e-144	5.957733964529286e-142
12	94	KCNMA1	25.780954	0.8048946	3.1330115171795594e-143	5.841767425983975e-141
12	95	RPL37A	25.709833	0.39609686	2.5832685573828978e-142	4.77018634480212e-140
12	96	CPAMD8	25.684103	1.3885915	8.259309679490596e-142	1.5033516818516598e-139
12	97	CYB5R3	25.443218	0.6210759	1.2289297118747275e-139	2.195075201247644e-137
12	98	ID3	25.42338	0.7772849	2.153452078211976e-139	3.828537313375562e-137
12	99	EZR	25.388468	0.87822145	5.599040844170013e-139	9.908228575349749e-137
12	100	NDUFB7	25.299887	0.6638988	4.005003851810337e-138	6.958512146890833e-136
12	101	TMSB10	25.159988	0.6966903	1.3346844651832656e-136	2.287756905702473e-134
12	102	CAPG	25.107553	0.86490005	4.747412186626643e-136	8.065114818738526e-134
12	103	LTBP2	25.04314	0.8927795	1.9942980037444835e-135	3.3730109245632365e-133
12	104	SSSCA1	24.985384	1.1637918	1.1780249423108895e-134	1.974948482232081e-132
12	105	RPS18	24.967924	0.3797993	1.2074137559089756e-134	2.0153791880290255e-132
12	106	FGFBP2	24.869368	1.0606236	1.2540681080369889e-133	2.0573175691676336e-131
12	107	ACTG1	24.858967	0.50936866	1.786204278275693e-133	2.917772321914961e-131
12	108	PTMS	24.803677	0.55038947	5.9942320462866326e-133	9.708623971917808e-131
12	109	GSTT2B	24.719664	0.9885534	5.4679656606041734e-132	8.708646642122246e-130
12	110	MZT2B	24.707783	0.53928775	6.129964419862977e-132	9.722479667420847e-130
12	111	TUBA1C	24.492825	0.73300445	9.711338609914555e-130	1.5089683212413577e-127
12	112	PLA2G16	24.441294	1.0683911	3.956009213660541e-129	6.122044379876944e-127
12	113	FRMD4B	24.288368	0.9505765	1.3442741016890668e-127	2.0635957133720037e-125
12	114	ABI3BP	24.212723	0.69215906	6.996182782904351e-127	1.0602442791365457e-124
12	115	PMEPA1	24.187971	0.7143815	1.1878410275120563e-126	1.787560450221293e-124
12	116	MGP	24.036674	0.6698537	4.4710584536485653e-125	6.649873086858473e-123
12	117	CAVIN3	23.842215	0.6545935	3.444958161242357e-123	4.987881846792722e-121
12	118	TRIM47	23.65922	1.0327557	3.1843300586528314e-121	4.524826474421778e-119
12	119	CD81	23.654226	0.44619966	3.360312335446108e-121	4.757206618892298e-119
12	120	TMSB4X	23.617474	0.70259935	7.641103720259021e-121	1.0777621719674568e-118
13	1	SCRG1	65.59799	2.428018	0.0	0.0
13	2	RPS4Y1	64.21188	2.1485648	0.0	0.0
13	3	CLU	58.287342	1.6436708	0.0	0.0
13	4	FGFBP2	56.562405	2.5073483	0.0	0.0
13	5	BHLHE41	56.49982	2.0271058	0.0	0.0
13	6	HLA-C	55.423763	1.2186321	0.0	0.0
13	7	NDUFA4L2	55.306065	1.5697654	0.0	0.0
13	8	C2orf40	54.479446	2.0806296	0.0	0.0
13	9	SOD3	51.987846	1.4198319	0.0	0.0
